course_id,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course,t_stop1_to_stop2,t_stop2_to_stop3,t_stop3_to_stop4,sched_1_355_s,sched_2_1035_s,sched_3_418_s,sched_4_2543_s,stop_1_355_s,stop_2_1035_s,stop_3_418_s,stop_4_2543_s,t_stop1_to_stop2_original
39973,2020-06-08 14:01:30.432,2020-06-08 14:03:29.664,2020-06-08 14:05:29.760,2020-06-08 14:08:30.336,2020-06-08 14:00:30.816,2020-06-08 14:02:40.416,2020-06-08 14:03:44.352,2020-06-08 14:06:45.792,1.0,0.5,0.5,1.0,8,52,129.6,63.936,181.44,1591617690.432,1591617809.664,1591617929.76,1591618110.336,1591617630.816,1591617760.416,1591617824.352,1591618005.792,129.6
39975,2020-06-08 15:12:29.952,2020-06-08 15:14:30.048,2020-06-08 15:16:30.144,2020-06-08 15:19:29.856,2020-06-08 15:11:32.064,2020-06-08 15:13:39.072,2020-06-08 15:15:36.576,2020-06-08 15:18:36.288,0.5,1.0,1.0,1.0,9,53,127.008,117.504,179.712,1591621949.952,1591622070.048,1591622190.144,1591622369.856,1591621892.064,1591622019.072,1591622136.576,1591622316.288,127.008
39977,2020-06-08 16:29:29.760,2020-06-08 16:31:29.856,2020-06-08 16:33:29.952,2020-06-08 16:36:29.664,2020-06-08 16:28:45.696,2020-06-08 16:30:32.832,2020-06-08 16:32:30.336,2020-06-08 16:35:53.376,1.5,0.0,1.0,0.5,10,54,107.136,117.504,203.04,1591626569.76,1591626689.856,1591626809.952,1591626989.664,1591626525.696,1591626632.832,1591626750.336,1591626953.376,107.136
39979,2020-06-08 17:41:29.760,2020-06-08 17:43:29.856,2020-06-08 17:45:29.952,2020-06-08 17:48:29.664,2020-06-08 17:40:32.736,2020-06-08 17:42:40.608,2020-06-08 17:44:37.248,2020-06-08 17:47:36.096,1.0,0.5,1.0,1.0,11,55,127.872,116.64,178.848,1591630889.76,1591631009.856,1591631129.952,1591631309.664,1591630832.736,1591630960.608,1591631077.248,1591631256.096,127.872
39981,2020-06-08 18:52:30.144,2020-06-08 18:54:30.240,2020-06-08 18:56:30.336,2020-06-08 18:59:30.048,2020-06-08 18:51:46.944,2020-06-08 18:53:42.720,2020-06-08 18:55:39.360,2020-06-08 18:58:19.200,1.0,0.5,0.5,0.0,12,56,115.776,116.64,159.84,1591635150.144,1591635270.24,1591635390.336,1591635570.048,1591635106.944,1591635222.72,1591635339.36,1591635499.2,115.776
39983,2020-06-08 19:59:30.336,2020-06-08 20:00:29.952,2020-06-08 20:02:30.048,2020-06-08 20:04:30.144,2020-06-08 19:58:45.408,2020-06-08 20:00:29.952,2020-06-08 20:01:33.024,2020-06-08 20:03:39.168,1.0,0.0,0.5,1.0,13,57,104.544,63.072,126.144,1591639170.336,1591639229.952,1591639350.048,1591639470.144,1591639125.408,1591639229.952,1591639293.024,1591639419.168,104.544
39985,2020-06-08 21:10:29.856,2020-06-08 21:11:30.336,2020-06-08 21:13:30.432,2020-06-08 21:15:29.664,2020-06-08 21:09:56.160,2020-06-08 21:10:48.864,2020-06-08 21:11:52.800,2020-06-08 21:15:46.080,0.0,0.5,0.5,0.0,14,58,52.704,63.936,233.28,1591643429.856,1591643490.336,1591643610.432,1591643729.664,1591643396.16,1591643448.864,1591643512.8,1591643746.08,52.704
39959,2020-06-09 05:30:29.664,2020-06-09 05:31:30.144,2020-06-09 05:33:30.240,2020-06-09 05:35:30.336,2020-06-09 05:29:43.008,2020-06-09 05:30:47.808,2020-06-09 05:32:39.264,2020-06-09 05:34:31.584,0.5,1.0,1.0,1.0,1,59,64.8,111.456,112.32,1591673429.664,1591673490.144,1591673610.24,1591673730.336,1591673383.008,1591673447.808,1591673559.264,1591673671.584,64.8
39961,2020-06-09 06:42:29.664,2020-06-09 06:43:30.144,2020-06-09 06:45:30.240,2020-06-09 06:47:30.336,2020-06-09 06:41:49.920,2020-06-09 06:43:13.728,2020-06-09 06:44:39.264,2020-06-09 06:46:46.272,1.0,0.0,1.0,1.0,2,60,83.808,85.536,127.008,1591677749.664,1591677810.144,1591677930.24,1591678050.336,1591677709.92,1591677793.728,1591677879.264,1591678006.272,83.808
39963,2020-06-09 07:44:30.048,2020-06-09 07:46:30.144,2020-06-09 07:48:30.240,2020-06-09 07:51:29.952,2020-06-09 07:44:50.784,2020-06-09 07:46:25.824,2020-06-09 07:47:40.128,2020-06-09 07:50:30.336,1.0,1.0,0.5,0.5,3,61,95.04,74.304,170.208,1591681470.048,1591681590.144,1591681710.24,1591681889.952,1591681490.784,1591681585.824,1591681660.128,1591681830.336,95.04
39965,2020-06-09 08:58:30.144,2020-06-09 09:00:30.240,2020-06-09 09:02:30.336,2020-06-09 09:05:30.048,2020-06-09 08:59:16.800,2020-06-09 09:02:05.280,2020-06-09 09:03:24.768,2020-06-09 09:06:18.432,2.0,0.5,1.0,1.0,4,62,168.48,79.488,173.664,1591685910.144,1591686030.24,1591686150.336,1591686330.048,1591685956.8,1591686125.28,1591686204.768,1591686378.432,168.48
39967,2020-06-09 10:28:30.144,2020-06-09 10:30:30.240,2020-06-09 10:32:30.336,2020-06-09 10:35:30.048,2020-06-09 10:27:29.664,2020-06-09 10:29:47.904,2020-06-09 10:31:42.816,2020-06-09 10:34:41.664,1.0,1.0,1.0,1.0,5,63,138.24,114.912,178.848,1591691310.144,1591691430.24,1591691550.336,1591691730.048,1591691249.664,1591691387.904,1591691502.816,1591691681.664,138.24
39969,2020-06-09 11:39:29.664,2020-06-09 11:41:29.760,2020-06-09 11:43:29.856,2020-06-09 11:46:30.432,2020-06-09 11:38:44.736,2020-06-09 11:41:32.352,2020-06-09 11:42:35.424,2020-06-09 11:46:39.072,3.0,0.5,1.0,1.0,6,64,167.616,63.072,243.648,1591695569.664,1591695689.76,1591695809.856,1591695990.432,1591695524.736,1591695692.352,1591695755.424,1591695999.072,167.616
39971,2020-06-09 12:50:30.048,2020-06-09 12:52:30.144,2020-06-09 12:54:30.240,2020-06-09 12:57:29.952,2020-06-09 12:49:35.616,2020-06-09 12:51:45.216,2020-06-09 12:53:35.808,2020-06-09 12:56:50.208,0.5,1.0,1.0,1.0,7,65,129.6,110.592,194.4,1591699830.048,1591699950.144,1591700070.24,1591700249.952,1591699775.616,1591699905.216,1591700015.808,1591700210.208,129.6
39973,2020-06-09 14:01:30.432,2020-06-09 14:03:29.664,2020-06-09 14:05:29.760,2020-06-09 14:08:30.336,2020-06-09 14:02:35.232,2020-06-09 14:04:42.240,2020-06-09 14:05:49.632,2020-06-09 14:08:26.016,1.5,0.5,1.0,1.0,8,66,127.008,67.392,156.384,1591704090.432,1591704209.664,1591704329.76,1591704510.336,1591704155.232,1591704282.24,1591704349.632,1591704506.016,127.008
39975,2020-06-09 15:12:29.952,2020-06-09 15:14:30.048,2020-06-09 15:16:30.144,2020-06-09 15:19:29.856,2020-06-09 15:12:24.768,2020-06-09 15:13:51.168,2020-06-09 15:15:40.896,2020-06-09 15:19:46.272,1.0,0.5,2.0,0.0,9,67,86.4,109.728,245.376,1591708349.952,1591708470.048,1591708590.144,1591708769.856,1591708344.768,1591708431.168,1591708540.896,1591708786.272,86.4
39977,2020-06-09 16:29:29.760,2020-06-09 16:31:29.856,2020-06-09 16:33:29.952,2020-06-09 16:36:29.664,2020-06-09 16:29:48.768,2020-06-09 16:31:47.136,2020-06-09 16:33:22.176,2020-06-09 16:36:02.016,1.0,1.0,1.0,0.0,10,68,118.368,95.04,159.84,1591712969.76,1591713089.856,1591713209.952,1591713389.664,1591712988.768,1591713107.136,1591713202.176,1591713362.016,118.368
39979,2020-06-09 17:41:29.760,2020-06-09 17:43:29.856,2020-06-09 17:45:29.952,2020-06-09 17:48:29.664,2020-06-09 17:41:47.040,2020-06-09 17:44:12.192,2020-06-09 17:47:57.696,2020-06-09 17:51:42.336,1.5,1.0,1.0,1.0,11,69,145.152,225.504,224.64,1591717289.76,1591717409.856,1591717529.952,1591717709.664,1591717307.04,1591717452.192,1591717677.696,1591717902.336,145.152
39981,2020-06-09 18:52:30.144,2020-06-09 18:54:30.240,2020-06-09 18:56:30.336,2020-06-09 18:59:30.048,2020-06-09 18:51:39.168,2020-06-09 18:53:36.672,2020-06-09 18:55:42.816,2020-06-09 19:01:48.288,0.5,0.5,2.0,0.0,12,70,117.504,126.144,365.472,1591721550.144,1591721670.24,1591721790.336,1591721970.048,1591721499.168,1591721616.672,1591721742.816,1591722108.288,117.504
39983,2020-06-09 19:59:30.336,2020-06-09 20:00:29.952,2020-06-09 20:02:30.048,2020-06-09 20:04:30.144,2020-06-09 19:59:55.392,2020-06-09 20:02:03.264,2020-06-09 20:03:16.704,2020-06-09 20:05:45.312,1.0,0.0,0.5,1.0,13,71,127.872,73.44,148.608,1591725570.336,1591725629.952,1591725750.048,1591725870.144,1591725595.392,1591725723.264,1591725796.704,1591725945.312,127.872
39985,2020-06-09 21:10:29.856,2020-06-09 21:11:30.336,2020-06-09 21:13:30.432,2020-06-09 21:15:29.664,2020-06-09 21:10:24.672,2020-06-09 21:12:16.128,2020-06-09 21:12:59.328,2020-06-09 21:15:27.936,1.0,0.0,0.5,1.0,14,72,111.456,43.2,148.608,1591729829.856,1591729890.336,1591730010.432,1591730129.664,1591729824.672,1591729936.128,1591729979.328,1591730127.936,111.456
39959,2020-06-10 05:30:29.664,2020-06-10 05:31:30.144,2020-06-10 05:33:30.240,2020-06-10 05:35:30.336,2020-06-10 05:30:27.936,2020-06-10 05:31:31.872,2020-06-10 05:32:57.408,2020-06-10 05:35:57.120,0.0,0.5,1.0,1.0,1,73,63.936,85.536,179.712,1591759829.664,1591759890.144,1591760010.24,1591760130.336,1591759827.936,1591759891.872,1591759977.408,1591760157.12,63.936
39961,2020-06-10 06:42:29.664,2020-06-10 06:43:30.144,2020-06-10 06:45:30.240,2020-06-10 06:47:30.336,2020-06-10 06:42:26.208,2020-06-10 06:43:30.144,2020-06-10 06:44:32.352,2020-06-10 06:48:14.400,0.0,0.0,1.0,0.0,2,74,63.936,62.208,222.048,1591764149.664,1591764210.144,1591764330.24,1591764450.336,1591764146.208,1591764210.144,1591764272.352,1591764494.4,63.936
39963,2020-06-10 07:44:30.048,2020-06-10 07:46:30.144,2020-06-10 07:48:30.240,2020-06-10 07:51:29.952,2020-06-10 07:44:22.272,2020-06-10 07:46:36.192,2020-06-10 07:48:01.728,2020-06-10 07:50:47.616,2.0,1.0,0.5,1.0,3,75,133.92,85.536,165.888,1591767870.048,1591767990.144,1591768110.24,1591768289.952,1591767862.272,1591767996.192,1591768081.728,1591768247.616,133.92
39965,2020-06-10 08:58:30.144,2020-06-10 09:00:30.240,2020-06-10 09:02:30.336,2020-06-10 09:05:30.048,2020-06-10 09:01:50.592,2020-06-10 09:03:16.992,2020-06-10 09:04:41.664,2020-06-10 09:08:11.616,1.0,0.0,0.0,0.5,4,76,86.4,84.672,209.952,1591772310.144,1591772430.24,1591772550.336,1591772730.048,1591772510.592,1591772596.992,1591772681.664,1591772891.616,86.4
39967,2020-06-10 10:28:30.144,2020-06-10 10:30:30.240,2020-06-10 10:32:30.336,2020-06-10 10:35:30.048,2020-06-10 10:28:18.048,2020-06-10 10:31:37.632,2020-06-10 10:32:38.112,2020-06-10 10:36:13.248,2.0,0.0,0.0,1.0,5,77,199.584,60.48,215.136,1591777710.144,1591777830.24,1591777950.336,1591778130.048,1591777698.048,1591777897.632,1591777958.112,1591778173.248,199.584
39969,2020-06-10 11:39:29.664,2020-06-10 11:41:29.760,2020-06-10 11:43:29.856,2020-06-10 11:46:30.432,2020-06-10 11:39:21.024,2020-06-10 11:41:28.032,2020-06-10 11:43:12.576,2020-06-10 11:46:33.024,2.0,0.5,1.0,0.0,6,78,127.008,104.544,200.448,1591781969.664,1591782089.76,1591782209.856,1591782390.432,1591781961.024,1591782088.032,1591782192.576,1591782393.024,127.008
39971,2020-06-10 12:50:30.048,2020-06-10 12:52:30.144,2020-06-10 12:54:30.240,2020-06-10 12:57:29.952,2020-06-10 12:50:24.000,2020-06-10 12:53:08.160,2020-06-10 12:54:38.880,2020-06-10 12:56:34.656,1.0,1.0,1.0,1.0,7,79,164.16,90.72,115.776,1591786230.048,1591786350.144,1591786470.24,1591786649.952,1591786224.0,1591786388.16,1591786478.88,1591786594.656,164.16
39973,2020-06-10 14:01:30.432,2020-06-10 14:03:29.664,2020-06-10 14:05:29.760,2020-06-10 14:08:30.336,2020-06-10 14:01:46.848,2020-06-10 14:03:22.752,2020-06-10 14:05:21.120,2020-06-10 14:10:15.744,1.0,0.0,2.0,1.0,8,80,95.904,118.368,294.624,1591790490.432,1591790609.664,1591790729.76,1591790910.336,1591790506.848,1591790602.752,1591790721.12,1591791015.744,95.904
39975,2020-06-10 15:12:29.952,2020-06-10 15:14:30.048,2020-06-10 15:16:30.144,2020-06-10 15:19:29.856,2020-06-10 15:11:56.256,2020-06-10 15:13:40.800,2020-06-10 15:15:51.264,2020-06-10 15:18:38.016,1.0,0.0,1.0,1.0,9,81,104.544,130.464,166.752,1591794749.952,1591794870.048,1591794990.144,1591795169.856,1591794716.256,1591794820.8,1591794951.264,1591795118.016,104.544
39977,2020-06-10 16:29:29.760,2020-06-10 16:31:29.856,2020-06-10 16:33:29.952,2020-06-10 16:36:29.664,2020-06-10 16:29:20.256,2020-06-10 16:31:53.184,2020-06-10 16:32:55.392,2020-06-10 16:35:49.056,2.0,0.0,1.0,1.0,10,82,152.928,62.208,173.664,1591799369.76,1591799489.856,1591799609.952,1591799789.664,1591799360.256,1591799513.184,1591799575.392,1591799749.056,152.928
39979,2020-06-10 17:41:29.760,2020-06-10 17:43:29.856,2020-06-10 17:45:29.952,2020-06-10 17:48:29.664,2020-06-10 17:41:54.816,2020-06-10 17:44:02.688,2020-06-10 17:45:37.728,2020-06-10 17:51:29.376,1.0,1.0,2.5,1.0,11,83,127.872,95.04,351.648,1591803689.76,1591803809.856,1591803929.952,1591804109.664,1591803714.816,1591803842.688,1591803937.728,1591804289.376,127.872
39981,2020-06-10 18:52:30.144,2020-06-10 18:54:30.240,2020-06-10 18:56:30.336,2020-06-10 18:59:30.048,2020-06-10 18:52:01.632,2020-06-10 18:54:31.104,2020-06-10 18:55:45.408,2020-06-10 18:58:43.392,1.0,1.0,1.0,1.0,12,84,149.472,74.304,177.984,1591807950.144,1591808070.24,1591808190.336,1591808370.048,1591807921.632,1591808071.104,1591808145.408,1591808323.392,149.472
39983,2020-06-10 19:59:30.336,2020-06-10 20:00:29.952,2020-06-10 20:02:30.048,2020-06-10 20:04:30.144,2020-06-10 19:59:40.704,2020-06-10 20:02:04.128,2020-06-10 20:03:33.984,2020-06-10 20:07:36.768,1.0,1.0,1.0,0.5,13,85,143.424,89.856,242.784,1591811970.336,1591812029.952,1591812150.048,1591812270.144,1591811980.704,1591812124.128,1591812213.984,1591812456.768,143.424
39985,2020-06-10 21:10:29.856,2020-06-10 21:11:30.336,2020-06-10 21:13:30.432,2020-06-10 21:15:29.664,2020-06-10 21:10:09.984,2020-06-10 21:12:15.264,2020-06-10 21:13:33.888,2020-06-10 21:15:46.944,1.5,0.5,1.0,0.5,14,86,125.28,78.624,133.056,1591816229.856,1591816290.336,1591816410.432,1591816529.664,1591816209.984,1591816335.264,1591816413.888,1591816546.944,125.28
39959,2020-06-11 05:30:29.664,2020-06-11 05:31:30.144,2020-06-11 05:33:30.240,2020-06-11 05:35:30.336,2020-06-11 05:29:36.960,2020-06-11 05:30:39.168,2020-06-11 05:32:03.840,2020-06-11 05:34:29.856,0.0,0.5,0.0,0.5,1,87,62.208,84.672,146.016,1591846229.664,1591846290.144,1591846410.24,1591846530.336,1591846176.96,1591846239.168,1591846323.84,1591846469.856,62.208
39961,2020-06-11 06:42:29.664,2020-06-11 06:43:30.144,2020-06-11 06:45:30.240,2020-06-11 06:47:30.336,2020-06-11 06:41:43.872,2020-06-11 06:43:10.272,2020-06-11 06:44:34.080,2020-06-11 06:46:37.632,1.0,0.5,0.5,0.5,2,88,86.4,83.808,123.552,1591850549.664,1591850610.144,1591850730.24,1591850850.336,1591850503.872,1591850590.272,1591850674.08,1591850797.632,86.4
39963,2020-06-11 07:44:30.048,2020-06-11 07:46:30.144,2020-06-11 07:48:30.240,2020-06-11 07:51:29.952,2020-06-11 07:49:35.904,2020-06-11 07:50:58.848,2020-06-11 07:51:42.048,2020-06-11 07:54:09.792,0.5,0.0,0.5,1.0,3,89,82.944,43.2,147.744,1591854270.048,1591854390.144,1591854510.24,1591854689.952,1591854575.904,1591854658.848,1591854702.048,1591854849.792,82.944
39965,2020-06-11 08:58:30.144,2020-06-11 09:00:30.240,2020-06-11 09:02:30.336,2020-06-11 09:05:30.048,2020-06-11 09:04:08.832,2020-06-11 09:06:59.040,2020-06-11 09:08:22.848,2020-06-11 09:12:14.400,1.5,0.0,0.5,1.0,4,90,170.208,83.808,231.552,1591858710.144,1591858830.24,1591858950.336,1591859130.048,1591859048.832,1591859219.04,1591859302.848,1591859534.4,170.208
39967,2020-06-11 10:28:30.144,2020-06-11 10:30:30.240,2020-06-11 10:32:30.336,2020-06-11 10:35:30.048,2020-06-11 10:28:03.360,2020-06-11 10:30:54.432,2020-06-11 10:33:30.816,2020-06-11 10:36:02.016,2.0,1.0,0.0,1.0,5,91,171.072,156.384,151.2,1591864110.144,1591864230.24,1591864350.336,1591864530.048,1591864083.36,1591864254.432,1591864410.816,1591864562.016,171.072
39969,2020-06-11 11:39:29.664,2020-06-11 11:41:29.760,2020-06-11 11:43:29.856,2020-06-11 11:46:30.432,2020-06-11 11:41:28.032,2020-06-11 11:43:41.952,2020-06-11 11:45:09.216,2020-06-11 11:48:27.072,1.0,0.5,0.0,0.0,6,92,133.92,87.264,197.856,1591868369.664,1591868489.76,1591868609.856,1591868790.432,1591868488.032,1591868621.952,1591868709.216,1591868907.072,133.92
39971,2020-06-11 12:50:30.048,2020-06-11 12:52:30.144,2020-06-11 12:54:30.240,2020-06-11 12:57:29.952,2020-06-11 12:51:47.808,2020-06-11 12:53:53.952,2020-06-11 12:55:18.624,2020-06-11 12:58:09.696,1.5,0.5,2.0,1.0,7,93,126.144,84.672,171.072,1591872630.048,1591872750.144,1591872870.24,1591873049.952,1591872707.808,1591872833.952,1591872918.624,1591873089.696,126.144
39973,2020-06-11 14:01:30.432,2020-06-11 14:03:29.664,2020-06-11 14:05:29.760,2020-06-11 14:08:30.336,2020-06-11 14:01:41.664,2020-06-11 14:03:47.808,2020-06-11 14:05:11.616,2020-06-11 14:08:23.424,1.0,0.5,0.0,0.5,8,94,126.144,83.808,191.808,1591876890.432,1591877009.664,1591877129.76,1591877310.336,1591876901.664,1591877027.808,1591877111.616,1591877303.424,126.144
39975,2020-06-11 15:12:29.952,2020-06-11 15:14:30.048,2020-06-11 15:16:30.144,2020-06-11 15:19:29.856,2020-06-11 15:11:47.616,2020-06-11 15:15:42.624,2020-06-11 15:18:52.704,2020-06-11 15:21:44.640,3.0,1.0,1.0,1.0,9,95,235.008,190.08,171.936,1591881149.952,1591881270.048,1591881390.144,1591881569.856,1591881107.616,1591881342.624,1591881532.704,1591881704.64,235.008
39977,2020-06-11 16:29:29.760,2020-06-11 16:31:29.856,2020-06-11 16:33:29.952,2020-06-11 16:36:29.664,2020-06-11 16:28:33.600,2020-06-11 16:29:55.680,2020-06-11 16:32:45.024,2020-06-11 16:34:41.664,1.0,1.0,2.0,1.0,10,96,82.08,169.344,116.64,1591885769.76,1591885889.856,1591886009.952,1591886189.664,1591885713.6,1591885795.68,1591885965.024,1591886081.664,82.08
39979,2020-06-11 17:41:29.760,2020-06-11 17:43:29.856,2020-06-11 17:45:29.952,2020-06-11 17:48:29.664,2020-06-11 17:45:16.992,2020-06-11 17:48:04.608,2020-06-11 17:50:10.752,2020-06-11 17:54:02.304,1.0,0.5,2.0,0.5,11,97,167.616,126.144,231.552,1591890089.76,1591890209.856,1591890329.952,1591890509.664,1591890316.992,1591890484.608,1591890610.752,1591890842.304,167.616
39981,2020-06-11 18:52:30.144,2020-06-11 18:54:30.240,2020-06-11 18:56:30.336,2020-06-11 18:59:30.048,2020-06-11 18:57:33.408,2020-06-11 19:00:00.288,2020-06-11 19:02:47.040,2020-06-11 19:07:45.120,1.5,1.0,2.0,1.0,12,98,146.88,166.752,298.08,1591894350.144,1591894470.24,1591894590.336,1591894770.048,1591894653.408,1591894800.288,1591894967.04,1591895265.12,146.88
39983,2020-06-11 19:59:30.336,2020-06-11 20:00:29.952,2020-06-11 20:02:30.048,2020-06-11 20:04:30.144,2020-06-11 19:58:45.408,2020-06-11 20:01:14.880,2020-06-11 20:01:57.216,2020-06-11 20:03:41.760,2.0,0.0,0.0,1.0,13,99,149.472,42.336,104.544,1591898370.336,1591898429.952,1591898550.048,1591898670.144,1591898325.408,1591898474.88,1591898517.216,1591898621.76,149.472
39985,2020-06-11 21:10:29.856,2020-06-11 21:11:30.336,2020-06-11 21:13:30.432,2020-06-11 21:15:29.664,2020-06-11 21:08:39.264,2020-06-11 21:10:35.040,2020-06-11 21:11:46.752,2020-06-11 21:13:58.080,1.0,0.5,0.5,0.5,14,100,115.776,71.712,131.328,1591902629.856,1591902690.336,1591902810.432,1591902929.664,1591902519.264,1591902635.04,1591902706.752,1591902838.08,115.776
39959,2020-06-12 05:30:29.664,2020-06-12 05:31:30.144,2020-06-12 05:33:30.240,2020-06-12 05:35:30.336,2020-06-12 05:29:54.240,2020-06-12 05:30:35.712,2020-06-12 05:31:39.648,2020-06-12 05:34:08.256,0.0,0.0,0.5,0.0,1,1,41.472,63.936,148.608,1591932629.664,1591932690.144,1591932810.24,1591932930.336,1591932594.24,1591932635.712,1591932699.648,1591932848.256,41.472
39961,2020-06-12 06:42:29.664,2020-06-12 06:43:30.144,2020-06-12 06:45:30.240,2020-06-12 06:47:30.336,2020-06-12 06:41:34.368,2020-06-12 06:44:01.248,2020-06-12 06:45:05.184,2020-06-12 06:48:02.304,1.0,0.0,0.0,0.0,2,2,146.88,63.936,177.12,1591936949.664,1591937010.144,1591937130.24,1591937250.336,1591936894.368,1591937041.248,1591937105.184,1591937282.304,146.88
39963,2020-06-12 07:44:30.048,2020-06-12 07:46:30.144,2020-06-12 07:48:30.240,2020-06-12 07:51:29.952,2020-06-12 07:43:45.984,2020-06-12 07:45:29.664,2020-06-12 07:46:33.600,2020-06-12 07:49:43.680,1.0,0.0,0.0,1.5,3,3,103.68,63.936,190.08,1591940670.048,1591940790.144,1591940910.24,1591941089.952,1591940625.984,1591940729.664,1591940793.6,1591940983.68,103.68
39965,2020-06-12 08:58:30.144,2020-06-12 09:00:30.240,2020-06-12 09:02:30.336,2020-06-12 09:05:30.048,2020-06-12 08:59:28.032,2020-06-12 09:01:35.904,2020-06-12 09:02:17.376,2020-06-12 09:04:44.256,1.0,0.0,0.0,0.0,4,4,127.872,41.472,146.88,1591945110.144,1591945230.24,1591945350.336,1591945530.048,1591945168.032,1591945295.904,1591945337.376,1591945484.256,127.872
39967,2020-06-12 10:28:30.144,2020-06-12 10:30:30.240,2020-06-12 10:32:30.336,2020-06-12 10:35:30.048,2020-06-12 10:27:16.704,2020-06-12 10:29:34.080,2020-06-12 10:30:45.792,2020-06-12 10:33:34.272,0.0,1.0,0.5,2.0,5,5,137.376,71.712,168.48,1591950510.144,1591950630.24,1591950750.336,1591950930.048,1591950436.704,1591950574.08,1591950645.792,1591950814.272,137.376
39969,2020-06-12 11:39:29.664,2020-06-12 11:41:29.760,2020-06-12 11:43:29.856,2020-06-12 11:46:30.432,2020-06-12 11:38:48.192,2020-06-12 11:40:43.968,2020-06-12 11:41:47.904,2020-06-12 11:44:38.112,1.0,0.5,0.5,1.0,6,6,115.776,63.936,170.208,1591954769.664,1591954889.76,1591955009.856,1591955190.432,1591954728.192,1591954843.968,1591954907.904,1591955078.112,115.776
39971,2020-06-12 12:50:30.048,2020-06-12 12:52:30.144,2020-06-12 12:54:30.240,2020-06-12 12:57:29.952,2020-06-12 12:50:23.136,2020-06-12 12:52:10.272,2020-06-12 12:55:16.896,2020-06-12 12:58:47.712,1.0,0.5,2.0,0.0,7,7,107.136,186.624,210.816,1591959030.048,1591959150.144,1591959270.24,1591959449.952,1591959023.136,1591959130.272,1591959316.896,1591959527.712,107.136
39973,2020-06-12 14:01:30.432,2020-06-12 14:03:29.664,2020-06-12 14:05:29.760,2020-06-12 14:08:30.336,2020-06-12 14:00:40.320,2020-06-12 14:02:45.600,2020-06-12 14:04:32.736,2020-06-12 14:08:47.616,1.0,0.5,3.0,0.0,8,8,125.28,107.136,254.88,1591963290.432,1591963409.664,1591963529.76,1591963710.336,1591963240.32,1591963365.6,1591963472.736,1591963727.616,125.28
39975,2020-06-12 15:12:29.952,2020-06-12 15:14:30.048,2020-06-12 15:16:30.144,2020-06-12 15:19:29.856,2020-06-12 15:11:49.344,2020-06-12 15:13:33.888,2020-06-12 15:15:40.032,2020-06-12 15:19:33.312,2.0,0.5,1.0,1.0,9,9,104.544,126.144,233.28,1591967549.952,1591967670.048,1591967790.144,1591967969.856,1591967509.344,1591967613.888,1591967740.032,1591967973.312,104.544
39977,2020-06-12 16:29:29.760,2020-06-12 16:31:29.856,2020-06-12 16:33:29.952,2020-06-12 16:36:29.664,2020-06-12 16:28:38.784,2020-06-12 16:31:08.256,2020-06-12 16:31:50.592,2020-06-12 16:34:40.800,2.0,0.0,0.5,1.0,10,10,149.472,42.336,170.208,1591972169.76,1591972289.856,1591972409.952,1591972589.664,1591972118.784,1591972268.256,1591972310.592,1591972480.8,149.472
