temp;feels_like;temp_min;temp_max;pressure;humidity;wind_speed;rain_1h;rain_3h;snow_1h;snow_3h;clouds_all
-0.93;-3.67;-2.18;10.38;1022;79;2.1;;;;;1
4.72;4.72;1.82;10.17;1016;56;0;;;;;20
4.6;4.6;2.82;10.17;1017;57;0.5;;;;;1
2.82;0.72;2.82;9.27;1016;64;2.1;;;;;1
5.61;5.61;4.22;8.72;1009;51;0;;;;;40
3.23;0.71;0.82;8.72;1014;67;2.6;;;;;1
1.12;1.12;-0.18;9.37;1012;76;0;;;;;40
0.59;-1.08;-0.18;9.37;1014;80;1.5;;;;;1
2.96;0.88;1.82;7.05;1014;65;2.1;;;;;20
2.91;2.91;1.82;9.17;1011;72;0;;;;;40
2.82;1.46;2.82;6.85;1012;86;1.5;;;;;90
2.44;2.44;1.82;8.97;1011;93;0;;;;;90
3.8;3.8;2.82;9.27;1011;83;1;;;;;75
4.57;4.57;2.62;9.97;1008;79;0;;;;;40
6.73;5.92;5.82;13.35;1009;73;1.5;;;;;75
7.22;5.95;5.62;10.94;1006;72;2;;;;;40
7.88;6.24;6.82;10.94;1007;69;2.6;;;;;75
7.29;7.29;5.82;11.5;1007;72;1;;;;;90
6.62;3.85;4.19;11.5;1006;71;4;;;;;40
5;2.1;3.82;7.05;1012;73;3.6;;;;;90
3.18;1.25;2.09;6.85;1010;85;2;1;;;;90
2.88;-0.12;2.09;6.85;1013;93;3.1;;;;;90
2.82;-0.56;1.5;6.29;1014;86;3.6;;;;;90
2.54;2.54;0.94;2.82;1012;85;1;;;;;40
1.46;1.46;0.29;2.79;1014;91;0;;;;;75
1.9;1.9;0.29;3.35;1018;93;0;;;;;40
3.79;1.85;1.5;5.6;1018;78;2.1;;;;;0
4.5;4.5;2.61;6.71;1015;75;1;;;;;40
5.34;3.22;2.89;7.24;1019;64;2.6;;;;;0
6.87;6.87;4.55;8.19;1014;56;1;;;;;20
7.41;5.68;4.27;8.9;1017;42;2.6;;;;;0
7.82;7.82;4.27;7.82;1017;39;1;;;;;0
7.07;7.07;2.61;7.82;1014;45;1;;;;;40
6.49;6.49;1.85;7.79;1017;45;1;;;;;0
5.37;5.37;0.94;5.82;1015;51;1;;;;;40
5.42;2.94;2.85;5.82;1020;52;3.1;;;;;90
3.82;1.89;0.38;3.82;1021;60;2.1;;;;;90
4;4;2.35;4.97;1018;57;1;;;;;75
-2.18;-2.18;-2.18;-1.49;1024;92;0.5;;;;;0
0.05;0.05;-1.65;1.85;1026;86;0.5;;;;;1
2.29;2.29;0.82;5.04;1026;65;1;;;;;0
4.46;4.46;0.97;6.71;1022;57;0;;;;;0
4.74;4.74;3.72;4.82;1026;56;1;;;;;0
7.32;7.32;2.57;10.09;1021;48;1;;;;;20
8.4;7.82;2.57;10.09;1024;39;1.5;;;;;0
8.82;7.73;5.94;8.82;1023;36;2.1;;;;;0
8.66;8.66;3.67;10.89;1019;36;0;;;;;20
5.93;3.92;3.16;6.85;1023;48;2.6;;;;;0
2.91;2.91;0.79;5.65;1020;58;0;;;;;0
3.14;1.09;0.79;5.65;1023;55;2.1;;;;;0
-0.18;-2.79;-0.18;5.18;1022;74;2.1;;;;;0
0.3;0.3;-1.18;6.29;1020;72;0;;;;;0
-0.45;-0.45;-3.87;6.07;1017;71;1;;;;;20
1.44;1.44;-1.65;7.05;1019;59;1;;;;;75
1.45;-0.1;-0.18;7.61;1018;64;1.5;;;;;75
3.71;3.71;1.52;8.72;1015;59;0;;;;;20
5.5;5.5;4.82;8.17;1017;48;1;;;;;75
7.34;7.34;6.22;9.46;1013;49;0;;;;;40
7.32;7.32;6.5;8.37;1015;50;1;;;;;90
6.82;5.39;5.74;7.24;1015;60;2.1;;;;;75
6.72;6.72;4.69;9.17;1012;51;0;1;;;;40
6.04;6.04;4.27;9.17;1016;63;1;1;;;;90
4.41;4.41;3.29;6.15;1014;84;0;1;;;;40
4.1;2.92;3.29;6.15;1017;93;1.5;;;;;90
3.82;3.82;3.82;5.74;1018;93;0.5;;;;;90
4.01;4.01;3.29;8.17;1015;93;0;;;;;40
3.94;2.13;3.19;5.01;1020;88;2;;;;;40
6.13;2.45;5.82;6.71;1024;73;5.7;;;;;75
6.02;4.56;4.15;7.26;1021;69;2;;;;;40
6.48;3.37;4.15;6.82;1024;65;4.6;;;;;90
7.75;5.45;6.82;9.48;1024;61;3.6;;;;;90
7.64;6.44;4.95;9.48;1022;58;2;;;;;75
7.92;7.28;4.95;8.93;1025;53;1.5;;;;;75
7.51;6.2;5.46;10.92;1026;56;2.1;;;;;90
6.58;6.58;5.17;7.29;1023;64;0;;;;;40
6.62;5.79;5.17;7.29;1026;65;1.5;;;;;90
5.58;5.58;4.27;5.82;1025;72;0;;;;;40
4.84;3.76;4.27;5.09;1028;75;1.5;;;;;90
4.82;3.06;1.29;4.82;1029;75;2.1;;;;;40
3.19;3.19;-0.31;5.97;1026;85;0;;;;;40
-1.09;-3.85;-3.18;5.18;1030;80;2.1;;;;;1
-0.15;-0.15;-4.31;7.57;1028;82;0;;;;;100
2.29;2.29;0.82;7.05;1032;76;1;;;;;1
5.04;5.04;3.42;9.17;1029;65;1;;;;;26
7.29;5.94;4.65;9.17;1031;61;2.1;;;;;0
9.64;8.02;8.82;11.68;1030;49;3.1;;;;;0
8.79;8.79;6.25;13.37;1026;50;1;;;;;0
9.37;7.18;6.25;13.37;1030;46;4.1;;;;;0
10.82;9;5.38;10.82;1029;40;2.6;;;;;0
9.52;9.52;5.38;13.57;1025;45;1;;;;;0
6.87;4.69;3.72;13.57;1029;52;3.1;;;;;0
5.05;3.43;2.59;6.22;1027;57;2;;;;;0
3.16;0.63;1.68;13.57;1030;64;2.6;;;;;0
1.8;-1.42;0.01;11.29;1030;69;3.1;;;;;0
2.29;2.29;0.57;13.57;1028;70;0;;;;;0
0.05;0.05;-3.87;15.27;1027;79;1;;;;;40
1.16;1.16;-3.11;15.27;1029;77;1;;;;;1
2.3;2.3;0.82;14.63;1029;69;0;;;;;1
6.41;6.41;3.82;19.85;1025;60;0;;;;;55
9.03;9.03;6.82;19.85;1027;52;1;;;;;0
10.87;9.4;9.52;18.15;1022;53;0;;;;;0
11.8;10.24;10.82;18.15;1024;46;1;;;;;0
11.82;10.18;11.82;15.74;1023;43;1.5;;;;;0
13.36;12;12.42;18.35;1019;48;1;;;;;0
7.81;7.15;7.24;15.18;1023;61;1.5;;;;;1
7.96;7.96;4.82;16.87;1020;66;1;;;;;2
7.17;7.17;3.35;16.87;1023;65;0.5;;;;;0
4.8;3.03;3.35;15.18;1023;70;2.1;;;;;0
5.23;5.23;2.24;17.57;1020;78;0;;;;;20
1.55;1.55;-2.21;16.37;1019;77;0;;;;;2
3.5;3.5;-1.65;16.37;1021;69;0;;;;;1
4.56;4.56;2.82;14.83;1021;64;1;;;;;1
8.19;8.19;5.82;16.5;1018;54;1;;;;;20
11.11;9.58;8.79;16.37;1021;50;1;;;;;1
15.92;14.56;14.07;18.07;1015;38;4;;;;;20
15.82;14.45;14.83;15.82;1018;38;8.8;;;;;0
13.95;12.5;11.29;14.97;1015;42;7;;;;;0
11.92;10.47;9.63;14.97;1019;50;5.7;;;;;0
9.52;7.41;7.99;10.74;1017;62;4;;;;;0
8.77;5.45;7.99;10.38;1021;66;6.7;;;;;0
6.83;2.97;6.82;10.38;1021;75;6.7;;;;;0
6.55;3.76;5.82;8.72;1018;77;4;;;;;20
4.82;4.82;4.82;7.96;1020;80;1;;;;;1
5.25;5.25;3.82;7.82;1020;75;0.5;;;;;1
7.56;5.22;5.94;9.46;1020;67;3.6;;;;;20
7.42;5.41;6.05;8.97;1016;67;3;;;;;40
8.46;6.32;6.05;8.97;1019;61;3.6;;;;;75
9.73;9.73;7.25;12.79;1014;55;0;;;;;40
9.47;8.49;7.25;12.79;1017;55;2.1;;;;;90
9.64;9.24;8.82;11.15;1016;55;1.5;;;;;75
9.31;9.31;6.55;11.15;1013;56;1;;;;;40
8.61;7.11;6.55;10.6;1016;55;2.6;;;;;90
7.71;6.52;5.59;9.48;1013;62;2;;;;;40
7.68;5.66;5.18;9.48;1016;59;3.1;;;;;90
6.91;5.5;4.79;8.93;1016;66;2.1;;;;;90
6.37;6.37;3.69;8.37;1013;70;1;;;;;40
4.22;4.22;2.29;5.27;1011;87;0;;;;;40
4.02;2.12;2.29;5.57;1015;93;2.1;;;;;90
4.84;1.9;1.89;6.71;1016;82;3.6;;;;;90
4.41;4.41;1.59;6.68;1013;79;0;;;;;40
4.43;0.09;1.59;6.13;1016;78;6.2;;;;;90
3.39;3.39;2.22;5.04;1014;79;0;;;;;40
4.34;0.71;2.49;5.6;1017;78;4.6;;;;;90
4.44;0.84;3.82;5.6;1017;78;4.6;;;;;90
3.35;1.45;2.29;5.04;1015;80;2;;;;;40
2.78;-1.78;2.29;3.9;1018;86;5.7;;;;;90
2.62;2.62;1.52;4.48;1016;77;1;;;;;40
1.89;-3.14;1.82;3.35;1020;86;6.2;;;;;90
1.91;-2.58;0.82;3.93;1020;78;5.1;;;;;90
1.74;1.74;0.82;3.37;1017;79;0;;;;;40
1.82;-0.96;0.18;2.24;1021;86;2.6;;;;;90
1.91;-1.29;0.89;3.35;1022;86;3.1;;;;;75
3.21;-0.08;2.82;3.93;1022;70;3.6;;;;;75
3.45;1.56;2.22;5.04;1019;69;2;;;;;40
5.32;2.82;3.37;6.71;1022;62;3.1;;;;;75
5.97;4.5;4.35;7.26;1018;58;2;;;;;40
6.5;4.24;4.35;6.82;1020;52;3.1;;;;;20
6.76;3.97;5.96;8.14;1021;52;4.1;;;;;20
6.5;4.31;3.57;6.82;1017;55;3;;;;;20
5.67;2.13;3.57;5.82;1020;52;5.1;;;;;20
3.9;2.09;0.74;4.22;1018;63;2;;;;;20
3.75;0.58;1.99;3.82;1022;64;3.6;;;;;40
3.82;-1.43;3.82;3.9;1023;64;8.2;;;;;90
3.98;2.18;1.19;5.6;1020;61;2;;;;;75
1.82;-2.69;-1.49;2.24;1025;74;5.1;;;;;90
0.87;-1.44;-1.49;2.24;1022;79;2;;;;;75
2.58;-1.74;0.49;5.01;1027;68;5.1;;;;;90
1.72;1.72;1.62;2.57;1025;79;0;;;;;75
4.58;1.59;1.75;6.71;1028;63;3.6;;;;;75
5.87;3.16;4.82;7.82;1028;53;3.6;;;;;40
6.29;4.06;2.95;8.37;1025;48;3;;;;;40
6.22;3.59;2.95;7.82;1028;52;3.6;;;;;90
6.32;4.81;5.29;7.26;1028;55;2.1;;;;;90
5.44;3.88;1.57;7.26;1025;58;2;;;;;75
5.42;1.82;1.57;7.26;1029;59;5.1;;;;;90
3.74;3.74;0.18;3.92;1026;68;1;;;;;40
3.71;0.21;1.77;3.82;1029;69;4.1;;;;;90
3.82;0.35;-0.93;3.82;1029;69;4.1;;;;;90
3.51;3.51;-0.71;3.82;1026;66;1;;;;;40
-0.72;-0.72;-6.01;10.27;1024;76;0;;;;;40
-0.72;-0.72;-6.01;10.27;1024;76;0;;;;;40
2.1;0.64;0.82;5.57;1027;66;1.5;;;;;0
3.63;3.63;2.02;9.27;1023;64;1;;;;;40
6.87;6.08;3.09;9.27;1025;52;1.5;;;;;0
8.6;6.77;7.82;10.04;1025;43;3.1;;;;;0
9.7;9.7;8.17;11.68;1020;36;1;;;;;0
10.91;8.94;8.17;12.24;1022;34;1.5;;;;;0
13.29;11.46;11.82;13.37;1021;30;1;;;;;0
11.57;9.7;10.18;11.89;1017;35;0;;;;;20
9.97;9.61;9.82;11.89;1020;42;1.5;;;;;0
6.72;6.72;3.49;11.47;1017;57;0;;;;;20
5.49;4.51;3.49;11.47;1019;60;1.5;;;;;1
1.83;-0.44;1.82;10.74;1019;74;2.1;;;;;0
3.91;3.91;0.89;10.37;1016;71;0;;;;;20
4.36;4.36;0.82;12.57;1011;59;1;;;;;40
4.37;2.53;0.99;12.57;1015;66;2.1;;;;;0
6.52;6.52;5.82;9.46;1015;53;1;;;;;0
9.97;9.97;7.62;11.15;1012;42;1;;;;;40
11.7;10.05;3.79;11.82;1016;43;11.3;;;;;75
11.73;10.13;9.59;13.9;1013;45;4;;;;;40
11.61;10.03;9.59;13.35;1017;46;11.3;;;;;20
10.82;9;5.74;10.82;1017;40;8.8;;;;;40
10.39;8.37;8.15;12.24;1014;34;4;;;;;20
8.77;5.16;8.15;10.57;1019;33;7.7;;;;;0
6.84;4.12;2.4;7.32;1017;40;4;;;;;0
6.58;3.27;2.96;6.82;1021;42;5.1;;;;;0
4.82;1.31;4.07;4.82;1021;48;4.6;;;;;0
5;3.37;2.79;5.42;1018;47;2;;;;;0
-1.75;-1.75;-4.18;9.63;1020;69;0;;;;;0
1.21;1.21;-3.11;11.07;1019;66;1;;;;;0
3.15;3.15;1.82;6.13;1019;55;1;;;;;0
6.75;6.75;5.22;13.07;1014;41;0;;;;;20
8.96;7.9;7.82;13.07;1016;34;2.1;;;;;0
13.06;11.15;11.62;15.99;1010;28;0;;;;;40
14.69;12.84;13.65;15.99;1012;24;1;;;;;0
15.82;14.08;13.51;15.82;1011;24;4.6;;;;;0
14.61;12.86;11.45;16.69;1007;28;1;;;;;20
9.8;6.63;8.35;12.96;1010;39;7.2;;;;;0
9.22;9.22;7.79;12.97;1007;43;1;;;;;20
8.11;4.61;5.57;12.97;1010;45;6.7;;;;;0
7.79;4.55;5.01;13.51;1009;45;5.7;;;;;0
7.67;7.67;4.46;14.87;1006;51;0;;;;;0
1.81;-0.97;0.57;11.85;1005;69;2.6;;;;;0
6.48;5;2.24;12.57;1005;55;2.1;;;;;0
8.79;8.27;3.29;10.6;1005;47;1.5;;;;;0
10.94;9.29;10.32;12.37;1000;46;0;;;;;40
12.66;11.1;10.75;13.9;1003;43;2.1;;;;;0
17.76;16.24;12.27;19.09;997;25;0.89;;;;;20
17.26;15.69;12.27;19.09;1000;25;4.1;;;;;20
17.82;16.31;10.74;17.82;1000;25;7.7;;;;;20
17.08;15.6;10.18;17.82;995;29;0;;;;;40
16.24;14.68;9.63;17.79;999;29;4.1;;;;;40
14.45;13.02;9.07;15.82;996;41;0;;;;;20
14.28;12.83;8.35;14.82;1000;41;5.7;;;;;90
14.74;13.26;6.68;14.82;1000;38;5.7;;;;;40
13.42;12.07;6.13;14.82;996;48;2;;;;;20
10.69;9.02;3.35;10.82;999;46;4.1;;;;;75
7.84;5.3;4.79;8.35;1000;70;4.1;;;;;75
7.69;3.08;5.57;11.15;1001;58;10.3;;;;;75
7.33;4.72;1.89;9.48;998;62;4;;;;;75
6.76;2.71;1.89;9.46;1002;66;7.2;;;;;75
2.72;-0.23;0.42;6.15;1001;73;3;1;;;;40
4.42;-1.12;2.79;5.6;1004;59;9.8;1;;;;75
2.84;-2.7;0.74;5.01;1006;64;8.2;;;;;75
2.54;-0.45;1.55;3.57;1003;65;3;;;;;75
2.67;-2.56;1.55;3.57;1007;64;7.2;;;;;90
2.54;2.54;0.35;4.48;1006;55;1;;;;;40
2.5;-0.95;0.35;2.82;1010;55;3.6;;;;;90
2.81;-1.75;-2.6;2.82;1010;55;5.7;;;;;75
2.24;0.15;-1.13;2.82;1007;54;2;;;;;40
0.14;0.14;-2.18;2.82;1007;68;1;;;;;40
0.45;-1.24;-1.91;3.37;1009;68;1.5;;;;;75
3.6;1.15;2.82;5.04;1009;54;2.6;;;;;40
5.25;5.25;2.59;7.24;1006;47;0;;;;;20
5.29;3.16;2.59;7.79;1008;48;2.6;;;;;90
4.56;1.98;0.89;8.9;1004;66;3;;;;;40
4.73;1.2;0.89;8.35;1006;62;4.6;1;;;;90
1.82;-1.78;1.82;4.07;1008;86;3.6;1;;;;90
1.74;1.74;-0.41;5.17;1006;76;0;2;;;;40
1.71;1.71;-0.93;3.37;1011;76;0.45;1;;;;90
1.98;1.98;-0.01;3.37;1009;74;0.45;;;;;40
2.36;2.36;1.68;3.37;1012;72;0.45;;;;;75
0.99;-3.68;0.07;2.24;1009;83;5;;;;;75
-0.17;-6.62;-3.15;1.13;1017;74;8.2;;;;;75
-0.21;-5.18;-2.6;1.13;1016;79;5;;;;;40
2.36;-2.76;1.82;3.9;1019;62;6.7;;;;;20
2.85;-1.83;0.37;5.01;1017;65;6;;;;;20
4.31;-0.26;0.37;6.68;1020;54;6.7;;;;;20
5.87;2.38;4.82;7.82;1019;53;5.1;;;;;0
4.78;1.59;1.27;8.35;1016;55;4;;;;;20
5.71;3.29;1.27;5.82;1018;48;3.1;;;;;0
7.87;5.6;5.82;11.54;1018;48;3.6;;;;;0
5.99;5.99;3.47;8.35;1015;50;0;;;;;0
5.63;4.67;3.47;6.29;1018;48;1.5;;;;;0
1.74;1.74;0.09;4.97;1015;70;0;;;;;0
0.11;-1.63;-0.18;6.85;1019;80;1.5;;;;;0
0.82;-1.62;0.57;6.85;1019;74;2.1;;;;;0
0.05;0.05;-1.38;6.85;1016;76;0;;;;;0
-1.29;-1.29;-3.18;7.4;1018;78;1;;;;;1
-0.43;-0.43;-3.28;7.96;1016;78;0;;;;;0
3.79;3.79;2.82;5.6;1018;65;0.5;;;;;1
5.7;5.7;4.02;8.97;1014;58;1;;;;;40
7.09;6.33;5.82;11.68;1017;51;1.5;;;;;0
8.99;7.56;7.82;13.35;1016;42;2.6;;;;;0
9.27;9.27;8.62;11.89;1012;45;1;;;;;20
10.67;8.76;9.65;11.89;1014;37;2.1;;;;;0
11.82;10.1;8.51;11.82;1014;40;2.1;;;;;0
11.58;9.81;9.17;13.37;1010;39;1;;;;;40
8.89;8.38;8.51;9.35;1013;53;1.5;;;;;0
7.18;7.18;5.29;10.07;1010;61;1;;;;;20
6.03;4.47;3.9;10.07;1013;60;2.1;;;;;0
5.4;2.92;3.82;9.63;1013;56;3.1;;;;;0
4.96;4.96;2.24;11.67;1010;62;0;;;;;0
4.68;4.68;1.13;9.97;1006;64;0;;;;;20
7.01;5.62;2.79;9.97;1010;63;2.1;;;;;40
10.61;9.03;8.37;11.82;1009;50;5.1;;;;;20
14.48;13.03;9.29;16.13;1010;40;5.7;;;;;40
17.48;16.2;11.57;18.02;1005;35;0.45;;;;;20
18.11;16.73;11.57;18.82;1009;29;6.7;;;;;20
18.82;17.51;11.29;18.82;1009;29;5.1;;;;;20
18.03;16.75;11.29;18.82;1005;33;1;;;;;40
16.89;15.52;10.18;17.82;1009;34;6.2;;;;;20
15.12;13.65;10.57;16.42;1005;37;5;;;;;40
14.52;13.02;11.97;14.82;1009;38;6.2;;;;;0
12.79;11.35;9.46;12.82;1009;47;8.8;;;;;0
13.13;11.65;8.35;15.22;1006;44;2;;;;;40
8.96;7.52;5.57;11.85;1008;61;2.6;;;;;0
10.32;8.82;9.82;12.4;1004;54;4;;;;;40
14.3;12.8;10.01;14.83;1009;39;3.6;;;;;0
14.97;13.49;11.55;17.82;1004;37;2;;;;;20
16.06;14.69;11.55;17.82;1009;37;0.45;;;;;0
19.62;18.21;16.13;21.15;1008;22;0.45;;;;;0
20.58;19.19;13.27;21.71;1002;19;6;;;;;20
20.11;18.8;13.27;20.82;1006;24;7.7;;;;;20
20.82;19.69;14.83;20.82;1007;28;9.8;;;;;0
18.87;17.62;11.97;19.82;1002;31;4;;;;;20
18.26;16.98;11.29;19.29;1006;32;5.1;;;;;40
15.68;14.4;10.74;16.92;1002;42;1;;;;;20
12.17;10.93;9.63;15.59;1006;57;6.2;;;;;0
10.82;9.45;9.63;11.5;1005;57;4.1;;;;;20
14.36;13.03;10.18;14.99;1001;45;3;;;;;20
11.82;10.55;7.96;12.89;1004;57;5.1;;;;;40
10.6;9.44;9.15;12.99;1004;66;1.5;;;;;0
12.76;11.53;10.38;16.13;1004;55;2.6;;;;;0
13.31;12.16;10.05;15.29;1000;56;0;;;;;40
14.2;13.01;10.05;15.29;1004;51;3.1;;;;;75
15.05;13.89;11.17;16.71;1000;49;0;;;;;75
14.92;13.72;8.16;16.15;1002;48;6.2;;;;;90
12.82;11.88;8.16;13.35;1003;66;2.1;;;;;90
9.89;9.06;5.39;13.35;1001;75;2;4;;;;75
6.08;1.67;4.82;10.57;1006;76;7.7;1;;;;90
5.28;1.69;3.29;9.77;1004;77;5;1;;;;75
5.26;0.61;3.29;9.77;1008;76;7.7;1;;;;90
4.83;0.81;3.82;6.85;1008;76;5.7;;;;;90
4.93;3.29;3.19;9.27;1005;76;2;1;;;;75
2.76;-0.18;1.32;4.75;1006;83;3;1;;;;40
2.92;-1.83;1.82;4.75;1010;82;6.2;;;;;90
3.6;-0.75;2.82;5.04;1010;77;5.7;;;;;75
4.73;0.28;2.99;7.24;1009;71;6.7;;;;;75
5.22;5.22;4.02;7.79;1006;64;0;;;;;75
5.45;0.85;3.72;6.71;1008;61;7.7;;;;;90
5.48;1.24;4.27;6.71;1008;60;6.7;;;;;75
5.32;3.74;3.16;6.71;1006;61;2;;;;;40
4.89;1.15;2.05;6.71;1009;59;5.1;;;;;40
3.64;3.64;0.19;6.15;1007;66;0;;;;;20
2.56;1.16;0.19;5.87;1010;70;1.5;;;;;0
1.64;1.64;-0.18;5.04;1010;69;1;;;;;0
1.1;1.1;-1.61;4.67;1007;81;0;;;;;20
-2.11;-2.11;-4.18;6.85;1009;80;0;;;;;1
0.79;0.79;-2.71;8.72;1009;80;1;;;;;1
2.31;0.88;0.82;8.72;1009;76;1.5;;;;;1
4.93;4.93;2.72;10.01;1006;65;1;;;;;20
6.9;6.9;5.82;8.85;1008;56;1;;;;;0
8.95;8.95;7.02;11.71;1003;52;0;;;;;20
10.02;8.28;9.27;11.69;1006;46;1.5;;;;;75
11.08;9.37;9.82;11.15;1006;43;2.6;;;;;75
10.12;8.36;9.15;12.24;1003;45;0;;;;;40
9.9;9;8.82;11.79;1006;50;2.1;;;;;75
8.67;8.67;7.82;10.17;1003;56;0;;;;;20
7.97;6.74;6.82;10.17;1007;65;2.1;;;;;75
7.09;7.09;5.82;10.94;1007;70;1;;;;;75
7.21;7.21;5.57;9.77;1004;66;1;;;;;20
5.78;4.84;1.68;9.83;1008;70;1.5;;;;;75
6.82;6.82;6.32;10.17;1006;71;1;;;;;40
7.77;7.77;6.82;11.13;1010;67;0;;;;;40
10.34;8.94;8.72;11.45;1006;58;0;;;;;40
12.09;10.76;9.07;12.82;1010;54;1.5;;;;;75
12.82;11.59;10.38;12.82;1010;55;2.1;;;;;75
11.83;10.71;9.69;12.82;1006;63;2;;;;;75
11.65;10.57;9.69;13.37;1009;65;3.6;;;;;40
9.83;6.96;8.82;11.71;1009;77;6.2;;;;;90
9;8.03;7.29;13.35;1006;78;2;;;;;75
8.02;5.29;6.82;11.07;1010;82;4.6;;;;;90
7.82;6.65;6.29;10.87;1007;80;2;;;;;40
7.91;6.27;6.29;10.87;1011;78;2.6;;;;;90
7.74;6.47;6.82;9.83;1011;78;2.1;;;;;90
7.85;7.85;6.09;11.17;1009;79;1;;;;;40
5.68;3.62;4.82;10.38;1012;84;2.6;;;;;90
6;6;2.29;10.94;1010;84;1;;;;;40
5.48;2.39;4.82;6.71;1015;80;4.1;1;;;;90
6.7;6.7;3.19;11.47;1012;81;0;1;;;;40
7.13;5;3.19;11.47;1015;79;3.1;1;;;;90
7.95;5.69;6.82;10.04;1015;78;3.6;1;;;;75
7.54;7.54;4.99;11.77;1012;76;1;;;;;75
7.74;5.73;4.99;11.77;1015;75;3.1;;;;;90
7.56;5.22;6.82;8.93;1015;79;3.6;;;;;90
6.83;6.83;4.19;11.17;1012;81;0;;;;;75
6.71;4.49;4.19;11.17;1015;80;3.1;;;;;90
5.73;3.38;3.49;9.67;1013;82;3;;;;;40
5.11;1.43;3.49;9.67;1016;84;5.1;;;;;90
4.64;1.09;3.82;7.4;1016;79;4.6;;;;;90
4.72;2.17;3.19;10.17;1013;84;3;;;;;40
3.59;0.74;2.82;6.29;1013;80;3.1;1;;;;90
3.15;0.21;0.09;10.07;1013;84;3.1;1;;;;90
2.75;-0.97;1.82;4.48;1013;84;4.1;2;;;;90
3.57;3.57;1.62;10.37;1010;84;1;2;;;;40
3.94;2.03;2.09;10.37;1012;85;2.1;2;;;;90
4.53;4.53;3.12;10.27;1008;85;1;2;;;;40
5.47;3.82;3.29;7.96;1010;80;2.1;2;;;;90
5.48;3.83;4.82;6.85;1009;80;2.1;2;;;;90
5.27;5.27;2.89;8.77;1006;82;1;1;;;;40
4.74;0.69;2.89;8.77;1009;80;5.7;1;;;;90
4.55;2.84;2.29;8.27;1006;81;2;;;;;40
4.17;0.25;2.29;8.27;1009;85;5.1;;;;;90
3.79;-0.23;2.82;6.85;1009;85;5.1;;;;;90
4.02;4.02;2.29;9.37;1006;84;1;;;;;40
3.4;-0.45;2.82;6.85;1010;81;4.6;1;;;;90
3.79;-0.93;-0.11;9.47;1011;80;6.7;;;;;90
3.8;-0.5;2.82;8.51;1011;80;5.7;;;;;90
4.57;1.99;2.09;8.51;1008;78;3;;;;;40
4.66;-0.17;2.09;11.27;1012;75;7.7;;;;;90
4.52;1.27;2.09;8.51;1009;77;4;;;;;40
4.04;-0.61;2.09;7.96;1012;80;6.7;;;;;90
4.44;4.44;3.82;6.85;1012;76;0.45;1;;;;90
4.34;1.71;3.09;7.4;1010;79;3;;;;;40
3.98;0.01;3.09;7.4;1013;80;5.1;;;;;90
3.61;1.75;2.69;5.04;1012;78;2;;;;;40
4.16;0.24;2.69;5.04;1015;69;5.1;;;;;90
4.43;0.58;2.61;5.74;1016;67;5.1;;;;;90
4.28;2.53;2.69;5.74;1013;65;2;;;;;75
3.02;3.02;2.24;7.27;1015;88;0;;;;;40
4.07;4.07;2.39;8.51;1018;80;0.5;;;;;90
5.88;5.88;4.82;8.9;1018;73;1;;;;;90
7.18;7.18;5.49;10.01;1015;65;0;;;;;40
9.19;6.32;5.49;10.6;1018;61;5.7;;;;;40
10.29;8.97;7.05;12.79;1014;61;0;;;;;40
10.59;9.19;8.16;10.82;1017;57;6.2;;;;;40
11.83;10.48;8.16;13.35;1017;54;4.6;;;;;40
10.63;9.21;7.05;12.09;1014;56;3;;;;;20
10.48;9.07;6.5;12.09;1017;57;4.1;;;;;0
9.83;8.99;7.96;10.22;1015;58;2;;;;;20
10.49;8.9;7.05;10.82;1019;50;3.1;;;;;40
8.82;7.73;7.4;8.9;1020;66;2.1;;;;;40
9.01;8.04;6.99;10.27;1016;61;2;;;;;20
3.45;2.18;0.82;8.51;1021;73;1.5;;;;;0
7.25;7.25;6.82;10.67;1022;75;1;;;;;0
10.68;9.4;9.82;13.35;1022;61;1;;;;;0
12.95;11.71;10.97;13.93;1018;54;1;;;;;0
14.5;13.34;10.97;14.82;1022;51;1.5;;;;;0
17.1;16.04;11.77;18.69;1016;45;1;;;;;0
17.5;16.4;11.77;18.69;1019;42;2.1;;;;;0
18.82;17.78;14.83;18.82;1018;39;1.5;;;;;0
18.52;17.42;12.97;20.19;1017;38;2;;;;;20
14.82;13.51;11.29;15.01;1018;44;1;;;;;0
12.65;11.51;9.83;14.65;1014;59;0;;;;;0
9.84;9.47;9.82;12.97;1018;71;1.5;;;;;0
9.82;8.24;9.46;12.4;1018;71;3.1;;;;;0
9.71;8.85;7.59;13.97;1015;73;2;;;;;0
3.78;3.78;0.82;13.51;1016;83;0;;;;;20
8.97;8.97;7.24;16.5;1016;66;0;;;;;1
11.06;9.87;9.82;17.05;1016;63;0;;;;;0
13.7;12.56;12.82;17.61;1011;55;1;;;;;0
15.91;14.84;13.82;20.57;1014;49;0.5;;;;;0
19.87;18.96;17.05;23.9;1012;40;1.5;;;;;0
22.04;21.27;18.16;25.26;1011;37;1;;;;;0
21.42;20.48;16.77;22.89;1005;33;1;;;;;0
20.54;19.56;15.94;22.89;1010;35;2.1;;;;;0
15.98;14.97;13.9;16.52;1007;51;1;;;;;0
13.11;12.1;12.24;15.15;1012;62;0;;;;;0
11.81;10.77;10.57;13.51;1013;66;3.6;;;;;0
