course_id,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course,t_stop1_to_stop2,t_stop2_to_stop3,t_stop3_to_stop4,sched_1_355_s,sched_2_1035_s,sched_3_418_s,sched_4_2543_s,stop_1_355_s,stop_2_1035_s,stop_3_418_s,stop_4_2543_s,year,month,day
1143547,41:29.8,43:29.9,45:30.0,48:29.7,45:49.8,47:56.0,50:45.3,55:39.1,1,1,2,1,11,97,126.144,169.344,293.76,1582818090,1582818210,1582818330,1582818510,1582818350,1582818476,1582818645,1582818939,2020,2,27
1143549,52:30.1,54:30.2,56:30.3,59:30.0,59:49.9,01:57.8,03:13.0,06:03.2,2,0,2,0,12,98,127.872,75.168,170.208,1582822350,1582822470,1582822590,1582822770,1582822790,1582822918,1582822993,1582823163,2020,2,27
1143551,59:30.3,00:30.0,02:30.0,04:30.1,00:09.2,01:32.2,02:38.7,07:43.7,1,0.5,1,1,13,99,82.944,66.528,304.992,1582826370,1582826430,1582826550,1582826670,1582826409,1582826492,1582826559,1582826864,2020,2,27
1143553,10:29.9,11:30.3,13:30.4,15:29.7,10:17.8,11:39.8,12:44.6,16:01.6,0,0,0,0.5,14,100,82.08,64.8,196.992,1582830630,1582830690,1582830810,1582830930,1582830618,1582830700,1582830765,1582830962,2020,2,27
1143527,30:29.7,31:30.1,33:30.2,35:30.3,30:46.1,32:00.4,33:32.8,36:10.1,1,0.5,1,0,1,1,74.304,92.448,157.248,1582860630,1582860690,1582860810,1582860930,1582860646,1582860720,1582860813,1582860970,2020,2,28
1143529,42:29.7,43:30.1,45:30.2,47:30.3,42:25.3,43:30.1,45:04.3,48:04.0,0,0,1,0.5,2,2,64.8,94.176,179.712,1582864950,1582865010,1582865130,1582865250,1582864945,1582865010,1582865104,1582865284,2020,2,28
1143531,44:30.0,46:30.1,48:30.2,51:30.0,47:45.3,49:04.8,50:34.7,52:33.9,0,1,1,0,3,3,79.488,89.856,119.232,1582868670,1582868790,1582868910,1582869090,1582868865,1582868945,1582869035,1582869154,2020,2,28
1143533,58:30.1,00:30.2,02:30.3,05:30.0,03:15.3,05:49.1,06:41.8,10:22.1,1,0,0,1,4,4,153.792,52.704,220.32,1582873110,1582873230,1582873350,1582873530,1582873395,1582873549,1582873602,1582873822,2020,2,28
1143535,28:30.1,30:30.2,32:30.3,35:30.0,29:22.0,31:49.7,33:34.3,36:33.1,1,0.5,1,1,5,5,147.744,104.544,178.848,1582878510,1582878630,1582878750,1582878930,1582878562,1582878710,1582878814,1582878993,2020,2,28
1143537,39:29.7,41:29.8,43:29.9,46:30.4,42:31.1,45:21.3,46:32.2,50:13.3,2,0,0,1,6,6,170.208,70.848,221.184,1582882770,1582882890,1582883010,1582883190,1582882951,1582883121,1582883192,1582883413,2020,2,28
1143539,50:30.0,52:30.1,54:30.2,57:30.0,51:41.8,53:22.8,54:25.9,58:11.4,1,0.5,1,1,7,7,101.088,63.072,225.504,1582887030,1582887150,1582887270,1582887450,1582887102,1582887203,1582887266,1582887491,2020,2,28
1143541,01:30.4,03:29.7,05:29.8,08:30.3,03:01.2,04:58.7,06:45.8,10:27.0,1,1,1,1,8,8,117.504,107.136,221.184,1582891290,1582891410,1582891530,1582891710,1582891381,1582891499,1582891606,1582891827,2020,2,28
1143543,12:30.0,14:30.0,16:30.1,19:29.9,13:02.8,15:29.7,16:55.2,20:13.9,1.5,0.5,2,0.5,9,9,146.88,85.536,198.72,1582895550,1582895670,1582895790,1582895970,1582895583,1582895730,1582895815,1582896014,2020,2,28
1143545,29:29.8,31:29.9,33:30.0,36:29.7,38:30.6,40:15.2,41:27.7,45:53.9,0.5,1,1,1,10,10,104.544,72.576,266.112,1582900170,1582900290,1582900410,1582900590,1582900711,1582900815,1582900888,1582901154,2020,2,28
1143547,41:29.8,43:29.9,45:30.0,48:29.7,19:26.4,21:42.0,23:05.9,27:50.1,1,0.5,2,1,11,11,135.648,83.808,284.256,1582904490,1582904610,1582904730,1582904910,1582906766,1582906902,1582906986,1582907270,2020,2,28
1143549,52:30.1,54:30.2,56:30.3,59:30.0,37:12.9,39:43.2,40:45.4,43:39.9,2,0,1,1,12,12,150.336,62.208,174.528,1582908750,1582908870,1582908990,1582909170,1582911433,1582911583,1582911645,1582911820,2020,2,28
1143553,10:29.9,11:30.3,13:30.4,15:29.7,10:22.1,11:26.0,12:40.3,15:42.6,0,0,1,1,13,13,63.936,74.304,182.304,1582917030,1582917090,1582917210,1582917330,1582917022,1582917086,1582917160,1582917343,2020,2,28
1143800,29:30.0,30:29.7,31:30.1,33:30.2,28:33.0,29:36.1,30:40.0,34:11.7,0,0.5,1,0.5,1,14,63.072,63.936,211.68,1582946970,1582947030,1582947090,1582947210,1582946913,1582946976,1582947040,1582947252,2020,2,29
1143802,29:30.3,30:30.0,31:30.4,33:29.7,29:12.2,29:53.7,30:37.7,34:11.1,0,0,0.5,0.5,2,15,41.472,44.064,213.408,1582950570,1582950630,1582950690,1582950810,1582950552,1582950594,1582950638,1582950851,2020,2,29
1143804,39:30.2,41:30.3,42:30.0,44:30.0,39:19.9,40:45.4,41:58.0,43:53.8,1,1,1,1,3,16,85.536,72.576,115.776,1582954770,1582954890,1582954950,1582955070,1582954760,1582954845,1582954918,1582955034,2020,2,29
1143806,42:30.2,44:30.3,45:30.0,47:30.0,41:41.0,44:08.7,45:17.9,49:41.4,2,0,0,1,4,17,147.744,69.12,263.52,1582958550,1582958670,1582958730,1582958850,1582958501,1582958649,1582958718,1582958981,2020,2,29
1143808,56:30.3,58:30.4,59:30.0,01:30.1,57:17.9,59:29.2,00:21.9,04:15.2,1,0,0.5,1,5,18,131.328,52.704,233.28,1582962990,1582963110,1582963170,1582963290,1582963038,1582963169,1582963222,1582963455,2020,2,29
1143810,03:29.7,05:29.8,06:30.2,08:30.3,04:23.2,06:01.7,07:31.6,10:02.8,1,1,1,1,6,19,98.496,89.856,151.2,1582967010,1582967130,1582967190,1582967310,1582967063,1582967162,1582967252,1582967403,2020,2,29
1143812,06:29.7,08:29.8,09:30.2,11:30.3,08:16.8,11:12.2,11:56.3,14:11.9,2,0,0,1,7,20,175.392,44.064,135.648,1582970790,1582970910,1582970970,1582971090,1582970897,1582971072,1582971116,1582971252,2020,2,29
1143814,09:29.7,11:29.8,12:30.2,14:30.3,08:30.0,10:58.7,11:52.2,16:14.9,2,0,1,1,8,21,148.608,53.568,262.656,1582974570,1582974690,1582974750,1582974870,1582974510,1582974659,1582974712,1582974975,2020,2,29
1143816,12:29.7,14:29.8,15:30.2,17:30.3,11:40.4,12:55.6,14:33.2,16:30.7,1,0.5,1,1,9,22,75.168,97.632,117.504,1582978350,1582978470,1582978530,1582978650,1582978300,1582978376,1582978473,1582978591,2020,2,29
1143818,15:29.7,17:29.8,18:30.2,20:30.3,16:54.3,19:30.7,20:32.1,23:40.4,1,0,1,1,10,23,156.384,61.344,188.352,1582982130,1582982250,1582982310,1582982430,1582982214,1582982371,1582982432,1582982620,2020,2,29
1143820,26:30.0,28:30.1,29:29.8,31:29.9,27:14.1,29:48.8,30:33.7,33:33.4,2,0,0,1,11,24,154.656,44.928,179.712,1582986390,1582986510,1582986570,1582986690,1582986434,1582986589,1582986634,1582986813,2020,2,29
1143822,31:30.1,33:30.2,34:29.9,36:30.0,33:23.3,34:47.1,36:11.8,39:32.3,1,0.5,1,1,12,25,83.808,84.672,200.448,1582990290,1582990410,1582990470,1582990590,1582990403,1582990487,1582990572,1582990772,2020,2,29
1143824,34:30.1,36:30.2,37:29.9,39:30.0,36:00.9,38:07.9,39:16.1,41:34.4,1,0.5,1,1,13,26,127.008,68.256,138.24,1582994070,1582994190,1582994250,1582994370,1582994161,1582994288,1582994356,1582994494,2020,2,29
1143826,36:29.7,37:30.1,38:29.8,40:29.9,40:02.2,41:15.6,42:18.7,43:52.0,1,0,1,0,14,27,73.44,63.072,93.312,1582997790,1582997850,1582997910,1582998030,1582998002,1582998076,1582998139,1582998232,2020,2,29
1143828,44:30.3,45:30.0,46:30.4,48:29.7,46:54.6,49:47.4,50:49.6,53:46.8,2,0.5,1,1,15,28,172.8,62.208,177.12,1583001870,1583001930,1583001990,1583002110,1583002015,1583002187,1583002250,1583002427,2020,2,29
1143800,29:30.0,30:29.7,31:30.1,33:30.2,29:25.7,30:29.7,31:35.3,34:02.2,0,0,0,0.5,1,29,63.936,65.664,146.88,1583033370,1583033430,1583033490,1583033610,1583033366,1583033430,1583033495,1583033642,2020,3,1
1143802,29:30.3,30:30.0,31:30.4,33:29.7,29:01.0,30:23.9,31:27.8,33:54.7,0,0,0,1,2,30,82.944,63.936,146.88,1583036970,1583037030,1583037090,1583037210,1583036941,1583037024,1583037088,1583037235,2020,3,1
1143804,39:30.2,41:30.3,42:30.0,44:30.0,39:30.2,41:36.4,42:37.7,44:02.4,2,0.5,0,0.5,3,31,126.144,61.344,84.672,1583041170,1583041290,1583041350,1583041470,1583041170,1583041296,1583041358,1583041442,2020,3,1
1143806,42:30.2,44:30.3,45:30.0,47:30.0,42:31.1,43:35.9,44:38.1,47:49.9,0,0.5,0.5,1,4,32,64.8,62.208,191.808,1583044950,1583045070,1583045130,1583045250,1583044951,1583045016,1583045078,1583045270,2020,3,1
1143808,56:30.3,58:30.4,59:30.0,01:30.1,55:54.9,58:01.9,58:43.4,00:47.8,1.5,0,0.5,1,5,33,127.008,41.472,124.416,1583049390,1583049510,1583049570,1583049690,1583049355,1583049482,1583049523,1583049648,2020,3,1
1143810,03:29.7,05:29.8,06:30.2,08:30.3,03:00.3,05:28.0,06:10.4,08:17.4,2,0,0.5,1,6,34,147.744,42.336,127.008,1583053410,1583053530,1583053590,1583053710,1583053380,1583053528,1583053570,1583053697,2020,3,1
1143812,06:29.7,08:29.8,09:30.2,11:30.3,07:06.0,08:29.8,09:32.8,12:43.8,1,0,0,1,7,35,83.808,63.072,190.944,1583057190,1583057310,1583057370,1583057490,1583057226,1583057310,1583057373,1583057564,2020,3,1
1143814,09:29.7,11:29.8,12:30.2,14:30.3,09:04.6,10:31.0,11:33.2,14:21.7,0,0.5,0.5,1,8,36,86.4,62.208,168.48,1583060970,1583061090,1583061150,1583061270,1583060945,1583061031,1583061093,1583061262,2020,3,1
1143816,12:29.7,14:29.8,15:30.2,17:30.3,11:30.0,13:14.6,13:56.9,18:09.2,1,0,0.5,1,9,37,104.544,42.336,252.288,1583064750,1583064870,1583064930,1583065050,1583064690,1583064795,1583064837,1583065089,2020,3,1
1143818,15:29.7,17:29.8,18:30.2,20:30.3,15:10.7,17:19.4,19:03.1,21:30.0,2,1,0,1,10,38,128.736,103.68,146.88,1583068530,1583068650,1583068710,1583068830,1583068511,1583068639,1583068743,1583068890,2020,3,1
1143820,26:30.0,28:30.1,29:29.8,31:29.9,27:16.7,28:42.2,29:46.2,32:12.2,0.5,0.5,0,0,11,39,85.536,63.936,146.016,1583072790,1583072910,1583072970,1583073090,1583072837,1583072922,1583072986,1583073132,2020,3,1
1143822,31:30.1,33:30.2,34:29.9,36:30.0,32:09.0,34:56.6,36:00.6,39:32.3,2,0,0.5,1,12,40,167.616,63.936,211.68,1583076690,1583076810,1583076870,1583076990,1583076729,1583076897,1583076961,1583077172,2020,3,1
1143824,34:30.1,36:30.2,37:29.9,39:30.0,33:47.8,35:30.6,36:35.4,40:28.7,1,0.5,1,1,13,41,102.816,64.8,233.28,1583080470,1583080590,1583080650,1583080770,1583080428,1583080531,1583080595,1583080829,2020,3,1
1143826,36:29.7,37:30.1,38:29.8,40:29.9,35:42.1,37:06.0,38:09.9,41:44.2,2,0.5,0.5,0.5,14,42,83.808,63.936,214.272,1583084190,1583084250,1583084310,1583084430,1583084142,1583084226,1583084290,1583084504,2020,3,1
1143828,44:30.3,45:30.0,46:30.4,48:29.7,46:43.4,48:08.1,49:11.1,51:38.9,1,0,1,0.5,15,43,84.672,63.072,147.744,1583088270,1583088330,1583088390,1583088510,1583088403,1583088488,1583088551,1583088699,2020,3,1
1143527,30:29.7,31:30.1,33:30.2,35:30.3,30:15.0,30:57.3,32:15.9,34:29.9,0,0.5,0,1,1,44,42.336,78.624,133.92,1583119830,1583119890,1583120010,1583120130,1583119815,1583119857,1583119936,1583120070,2020,3,2
1143529,42:29.7,43:30.1,45:30.2,47:30.3,42:28.8,43:25.8,44:52.2,46:34.2,0,1,0,1,2,45,57.024,86.4,101.952,1583124150,1583124210,1583124330,1583124450,1583124149,1583124206,1583124292,1583124394,2020,3,2
1143531,44:30.0,46:30.1,48:30.2,51:30.0,45:13.2,47:28.0,48:42.3,50:36.4,1,0,0,1,3,46,134.784,74.304,114.048,1583127870,1583127990,1583128110,1583128290,1583127913,1583128048,1583128122,1583128236,2020,3,2
1143535,28:30.1,30:30.2,32:30.3,35:30.0,28:17.2,30:05.2,31:40.2,34:37.3,1,1,0,1,4,47,108,95.04,177.12,1583137710,1583137830,1583137950,1583138130,1583137697,1583137805,1583137900,1583138077,2020,3,2
1143537,39:29.7,41:29.8,43:29.9,46:30.4,39:44.4,42:52.7,44:26.9,46:13.2,2,1,1,1,5,48,188.352,94.176,106.272,1583141970,1583142090,1583142210,1583142390,1583141984,1583142173,1583142267,1583142373,2020,3,2
1143539,50:30.0,52:30.1,54:30.2,57:30.0,50:45.6,53:15.9,54:51.0,58:11.4,2,1,1,1,6,49,150.336,95.04,200.448,1583146230,1583146350,1583146470,1583146650,1583146246,1583146396,1583146491,1583146691,2020,3,2
1143541,01:30.4,03:29.7,05:29.8,08:30.3,01:24.4,02:56.0,04:30.1,06:42.3,0.5,1,1,0.5,7,50,91.584,94.176,132.192,1583150490,1583150610,1583150730,1583150910,1583150484,1583150576,1583150670,1583150802,2020,3,2
1143543,12:30.0,14:30.0,16:30.1,19:29.9,12:15.3,13:48.6,14:31.8,18:32.0,0.5,1,1,1,8,51,93.312,43.2,240.192,1583154750,1583154870,1583154990,1583155170,1583154735,1583154829,1583154872,1583155112,2020,3,2
1143545,29:29.8,31:29.9,33:30.0,36:29.7,28:51.7,30:42.3,32:30.3,35:50.8,0.5,1,1,1,9,52,110.592,108,200.448,1583159370,1583159490,1583159610,1583159790,1583159332,1583159442,1583159550,1583159751,2020,3,2
1143547,41:29.8,43:29.9,45:30.0,48:29.7,40:42.2,43:16.9,45:08.4,49:44.8,1,1,1,1,10,53,154.656,111.456,276.48,1583163690,1583163810,1583163930,1583164110,1583163642,1583163797,1583163908,1583164185,2020,3,2
1143549,52:30.1,54:30.2,56:30.3,59:30.0,52:24.1,55:31.6,56:39.8,59:57.7,2,1,1,1,11,54,187.488,68.256,197.856,1583167950,1583168070,1583168190,1583168370,1583167944,1583168132,1583168200,1583168398,2020,3,2
1143551,59:30.3,00:30.0,02:30.0,04:30.1,58:42.0,00:24.8,01:31.3,03:39.2,0.5,0,1,1,12,55,102.816,66.528,127.872,1583171970,1583172030,1583172150,1583172270,1583171922,1583172025,1583172091,1583172219,2020,3,2
1143553,10:29.9,11:30.3,13:30.4,15:29.7,11:31.2,13:57.2,14:48.2,17:47.0,1,0,1,0.5,13,56,146.016,50.976,178.848,1583176230,1583176290,1583176410,1583176530,1583176291,1583176437,1583176488,1583176667,2020,3,2
1143800,29:30.0,30:29.7,31:30.1,33:30.2,28:33.9,29:17.1,30:32.3,32:30.6,0,0,0,0,1,57,43.2,75.168,118.368,1583206170,1583206230,1583206290,1583206410,1583206114,1583206157,1583206232,1583206351,2020,3,3
1143802,29:30.3,30:30.0,31:30.4,33:29.7,28:39.4,30:25.6,31:30.4,33:55.6,1,0,0,1,2,58,106.272,64.8,145.152,1583209770,1583209830,1583209890,1583210010,1583209719,1583209826,1583209890,1583210036,2020,3,3
1143804,39:30.2,41:30.3,42:30.0,44:30.0,37:44.8,39:16.4,40:30.7,43:52.0,1,0,0,1,3,59,91.584,74.304,201.312,1583213970,1583214090,1583214150,1583214270,1583213865,1583213956,1583214031,1583214232,2020,3,3
1143806,42:30.2,44:30.3,45:30.0,47:30.0,41:41.9,42:37.2,43:40.2,46:46.8,0,0,0.5,1,4,60,55.296,63.072,186.624,1583217750,1583217870,1583217930,1583218050,1583217702,1583217757,1583217820,1583218007,2020,3,3
1143808,56:30.3,58:30.4,59:30.0,01:30.1,55:50.6,57:59.3,58:41.7,02:13.3,1,0,0.5,1,5,61,128.736,42.336,211.68,1583222190,1583222310,1583222370,1583222490,1583222151,1583222279,1583222322,1583222533,2020,3,3
1143810,03:29.7,05:29.8,06:30.2,08:30.3,03:00.3,05:06.4,06:08.6,08:14.8,1,0.5,0,1,6,62,126.144,62.208,126.144,1583226210,1583226330,1583226390,1583226510,1583226180,1583226306,1583226369,1583226495,2020,3,3
1143812,06:29.7,08:29.8,09:30.2,11:30.3,05:43.0,08:09.0,08:53.1,10:37.6,1,0,0.5,1,7,63,146.016,44.064,104.544,1583229990,1583230110,1583230170,1583230290,1583229943,1583230089,1583230133,1583230238,2020,3,3
1143814,09:29.7,11:29.8,12:30.2,14:30.3,08:31.8,10:56.9,12:00.9,16:37.3,1,0.5,1,1,8,64,145.152,63.936,276.48,1583233770,1583233890,1583233950,1583234070,1583233712,1583233857,1583233921,1583234197,2020,3,3
1143816,12:29.7,14:29.8,15:30.2,17:30.3,11:43.0,13:31.9,14:29.8,16:35.0,1,0,0.5,1,9,65,108.864,57.888,125.28,1583237550,1583237670,1583237730,1583237850,1583237503,1583237612,1583237670,1583237795,2020,3,3
1143818,15:29.7,17:29.8,18:30.2,20:30.3,14:37.0,15:40.0,17:03.8,19:30.7,0,1,0,1,10,66,63.072,83.808,146.88,1583241330,1583241450,1583241510,1583241630,1583241277,1583241340,1583241424,1583241571,2020,3,3
1143820,26:30.0,28:30.1,29:29.8,31:29.9,25:39.1,27:46.1,28:49.2,31:40.2,1.5,0,0.5,1,11,67,127.008,63.072,171.072,1583245590,1583245710,1583245770,1583245890,1583245539,1583245666,1583245729,1583245900,2020,3,3
1143822,31:30.1,33:30.2,34:29.9,36:30.0,30:48.7,33:16.4,33:58.8,36:04.9,1.5,0,0,0,12,68,147.744,42.336,126.144,1583249490,1583249610,1583249670,1583249790,1583249449,1583249596,1583249639,1583249765,2020,3,3
1143824,34:30.1,36:30.2,37:29.9,39:30.0,33:36.6,35:45.3,36:50.1,37:52.3,1,0,1,1,13,69,128.736,64.8,62.208,1583253270,1583253390,1583253450,1583253570,1583253217,1583253345,1583253410,1583253472,2020,3,3
1143826,36:29.7,37:30.1,38:29.8,40:29.9,35:41.3,36:53.0,37:57.8,41:30.3,1,0,0.5,1,14,70,71.712,64.8,212.544,1583256990,1583257050,1583257110,1583257230,1583256941,1583257013,1583257078,1583257290,2020,3,3
1143828,44:30.3,45:30.0,46:30.4,48:29.7,43:48.0,45:48.1,46:14.9,48:00.3,1,0,0,0,15,71,120.096,26.784,105.408,1583261070,1583261130,1583261190,1583261310,1583261028,1583261148,1583261175,1583261280,2020,3,3
1143527,30:29.7,31:30.1,33:30.2,35:30.3,29:56.0,31:20.6,32:35.8,35:36.4,1,0,0,1,1,72,84.672,75.168,180.576,1583292630,1583292690,1583292810,1583292930,1583292596,1583292681,1583292756,1583292936,2020,3,4
1143529,42:29.7,43:30.1,45:30.2,47:30.3,41:37.8,43:19.8,44:34.9,46:48.9,1,0,0,0,2,73,101.952,75.168,133.92,1583296950,1583297010,1583297130,1583297250,1583296898,1583297000,1583297075,1583297209,2020,3,4
1143531,44:30.0,46:30.1,48:30.2,51:30.0,52:02.8,53:26.6,55:56.1,58:20.4,0.5,1,1,1,3,74,83.808,149.472,144.288,1583300670,1583300790,1583300910,1583301090,1583301123,1583301207,1583301356,1583301500,2020,3,4
1143533,58:30.1,00:30.2,02:30.3,05:30.0,05:49.9,07:55.2,09:39.7,12:29.1,1,0.5,1,0.5,4,75,125.28,104.544,169.344,1583305110,1583305230,1583305350,1583305530,1583305550,1583305675,1583305780,1583305949,2020,3,4
1143535,28:30.1,30:30.2,32:30.3,35:30.0,29:40.1,30:20.7,32:47.6,36:19.3,0,0.5,1,1,5,76,40.608,146.88,211.68,1583310510,1583310630,1583310750,1583310930,1583310580,1583310621,1583310768,1583310979,2020,3,4
1143537,39:29.7,41:29.8,43:29.9,46:30.4,39:54.7,41:41.9,43:48.9,48:06.3,1,1,1,1,6,77,107.136,127.008,257.472,1583314770,1583314890,1583315010,1583315190,1583314795,1583314902,1583315029,1583315286,2020,3,4
1143539,50:30.0,52:30.1,54:30.2,57:30.0,49:52.9,52:18.9,53:46.2,56:33.8,2,0,1,1,7,78,146.016,87.264,167.616,1583319030,1583319150,1583319270,1583319450,1583318993,1583319139,1583319226,1583319394,2020,3,4
1143541,01:30.4,03:29.7,05:29.8,08:30.3,03:46.9,05:53.1,09:42.9,12:52.1,1,0.5,1,1,8,79,126.144,229.824,189.216,1583323290,1583323410,1583323530,1583323710,1583323427,1583323553,1583323783,1583323972,2020,3,4
1143543,12:30.0,14:30.0,16:30.1,19:29.9,13:46.8,15:41.8,16:44.8,19:42.8,1,0,1,1,9,80,114.912,63.072,177.984,1583327550,1583327670,1583327790,1583327970,1583327627,1583327742,1583327805,1583327983,2020,3,4
1143545,29:29.8,31:29.9,33:30.0,36:29.7,31:54.9,34:12.3,35:13.6,37:41.4,1.5,0.5,1,1,10,81,137.376,61.344,147.744,1583332170,1583332290,1583332410,1583332590,1583332315,1583332452,1583332514,1583332661,2020,3,4
1143547,41:29.8,43:29.9,45:30.0,48:29.7,53:27.7,58:00.8,01:34.2,07:52.6,1,1,3,1,11,82,273.024,213.408,378.432,1583336490,1583336610,1583336730,1583336910,1583337208,1583337481,1583337694,1583338073,2020,3,4
1143549,52:30.1,54:30.2,56:30.3,59:30.0,16:28.7,19:17.2,22:28.1,26:02.4,2,2,2,1,12,83,168.48,190.944,214.272,1583340750,1583340870,1583340990,1583341170,1583342189,1583342357,1583342548,1583342762,2020,3,4
1143551,59:30.3,00:30.0,02:30.0,04:30.1,28:11.4,29:37.0,31:03.4,34:12.6,1,0.5,0,0.5,13,84,85.536,86.4,189.216,1583344770,1583344830,1583344950,1583345070,1583346491,1583346577,1583346663,1583346853,2020,3,4
1143553,10:29.9,11:30.3,13:30.4,15:29.7,19:03.1,20:46.8,21:43.8,23:35.2,0,0.5,0,0.5,14,85,103.68,57.024,111.456,1583349030,1583349090,1583349210,1583349330,1583349543,1583349647,1583349704,1583349815,2020,3,4
1143527,30:29.7,31:30.1,33:30.2,35:30.3,30:31.4,31:44.0,32:47.9,34:12.6,0,0,0,0,1,86,72.576,63.936,84.672,1583379030,1583379090,1583379210,1583379330,1583379031,1583379104,1583379168,1583379253,2020,3,5
1143529,42:29.7,43:30.1,45:30.2,47:30.3,45:04.3,47:20.8,48:23.0,50:11.0,1,0.5,1,0.5,2,87,136.512,62.208,108,1583383350,1583383410,1583383530,1583383650,1583383504,1583383641,1583383703,1583383811,2020,3,5
1143531,44:30.0,46:30.1,48:30.2,51:30.0,49:50.6,52:59.8,54:20.2,56:41.9,2,0,1,0,3,88,189.216,80.352,141.696,1583387070,1583387190,1583387310,1583387490,1583387391,1583387580,1583387660,1583387802,2020,3,5
1143535,28:30.1,30:30.2,32:30.3,35:30.0,29:33.2,33:23.9,35:07.6,38:20.3,2,1,1,1,4,89,230.688,103.68,192.672,1583396910,1583397030,1583397150,1583397330,1583396973,1583397204,1583397308,1583397500,2020,3,5
1143537,39:29.7,41:29.8,43:29.9,46:30.4,39:25.3,41:47.0,45:29.1,48:06.3,1,1,1,1,5,90,141.696,222.048,157.248,1583401170,1583401290,1583401410,1583401590,1583401165,1583401307,1583401529,1583401686,2020,3,5
1143539,50:30.0,52:30.1,54:30.2,57:30.0,49:53.8,51:45.2,53:42.7,57:59.3,1,1,1,1,6,91,111.456,117.504,256.608,1583405430,1583405550,1583405670,1583405850,1583405394,1583405505,1583405623,1583405879,2020,3,5
1143541,01:30.4,03:29.7,05:29.8,08:30.3,01:52.0,05:29.8,08:06.1,12:19.3,2,1,2,1,7,92,217.728,156.384,253.152,1583409690,1583409810,1583409930,1583410110,1583409712,1583409930,1583410086,1583410339,2020,3,5
1143543,12:30.0,14:30.0,16:30.1,19:29.9,11:30.3,14:57.7,17:24.6,21:37.7,2,1,2,1,8,93,207.36,146.88,253.152,1583413950,1583414070,1583414190,1583414370,1583413890,1583414098,1583414245,1583414498,2020,3,5
1143545,29:29.8,31:29.9,33:30.0,36:29.7,29:35.8,31:11.7,32:32.9,35:35.2,0.5,0,1,1,9,94,95.904,81.216,182.304,1583418570,1583418690,1583418810,1583418990,1583418576,1583418672,1583418753,1583418935,2020,3,5
1143547,41:29.8,43:29.9,45:30.0,48:29.7,45:30.8,47:17.1,49:56.1,53:39.0,1,1,2,1,10,95,106.272,158.976,222.912,1583422890,1583423010,1583423130,1583423310,1583423131,1583423237,1583423396,1583423619,2020,3,5
1143549,52:30.1,54:30.2,56:30.3,59:30.0,52:31.0,54:21.6,55:52.3,59:02.4,1,0,1,1,11,96,110.592,90.72,190.08,1583427150,1583427270,1583427390,1583427570,1583427151,1583427262,1583427352,1583427542,2020,3,5
1143551,59:30.3,00:30.0,02:30.0,04:30.1,59:26.9,01:50.3,02:35.2,05:34.9,1,0,1,1,12,97,143.424,44.928,179.712,1583431170,1583431230,1583431350,1583431470,1583431167,1583431310,1583431355,1583431535,2020,3,5
1143553,10:29.9,11:30.3,13:30.4,15:29.7,09:45.8,11:51.9,13:05.4,15:46.9,1.5,1,1,1,13,98,126.144,73.44,161.568,1583435430,1583435490,1583435610,1583435730,1583435386,1583435512,1583435585,1583435747,2020,3,5
1143527,30:29.7,31:30.1,33:30.2,35:30.3,29:36.1,30:40.9,31:43.1,34:31.6,0,0,0,1,1,1,64.8,62.208,168.48,1583465430,1583465490,1583465610,1583465730,1583465376,1583465441,1583465503,1583465672,2020,3,6
1143529,42:29.7,43:30.1,45:30.2,47:30.3,42:12.4,43:16.3,44:32.4,46:47.1,0.5,0,1,1,2,2,63.936,76.032,134.784,1583469750,1583469810,1583469930,1583470050,1583469732,1583469796,1583469872,1583470007,2020,3,6
1143531,44:30.0,46:30.1,48:30.2,51:30.0,45:40.9,46:23.2,47:47.0,50:31.2,0,0.5,0.5,1,3,3,42.336,83.808,164.16,1583473470,1583473590,1583473710,1583473890,1583473541,1583473583,1583473667,1583473831,2020,3,6
1143533,58:30.1,00:30.2,02:30.3,05:30.0,03:44.6,06:10.7,07:13.7,10:24.7,1,0.5,0.5,1,4,4,146.016,63.072,190.944,1583477910,1583478030,1583478150,1583478330,1583478225,1583478371,1583478434,1583478625,2020,3,6
1143535,28:30.1,30:30.2,32:30.3,35:30.0,27:42.6,30:13.8,31:37.6,35:07.6,1,0.5,2,0.5,5,5,151.2,83.808,209.952,1583483310,1583483430,1583483550,1583483730,1583483263,1583483414,1583483498,1583483708,2020,3,6
