course_id;sched_1_355;sched_2_1035;sched_3_418;sched_4_2543;stop_1_355;stop_2_1035;stop_3_418;stop_4_2543;stay_1_355;stay_2_1035;stay_3_418;stay_4_2543;daily_course;weekly_course;delta1;delta2;delta3;date
1143537;2020-01-17-11-39;2020-01-17-11-41;2020-01-17-11-43;2020-01-17-11-46;2020-01-17-11-38;2020-01-17-11-40;2020-01-17-11-42;2020-01-17-11-45;1;1;0.5;1;6;6;0.000765556;0.000545556;0.001732778;17.01.2020
1143539;2020-01-17-12-50;2020-01-17-12-52;2020-01-17-12-54;2020-01-17-12-57;2020-01-17-12-50;2020-01-17-12-51;2020-01-17-12-53;2020-01-17-12-56;0;0.5;1;1;7;7;0.00049;0.001122778;0.001285556;17.01.2020
1143541;2020-01-17-14-01;2020-01-17-14-03;2020-01-17-14-05;2020-01-17-14-08;2020-01-17-14-04;2020-01-17-14-06;2020-01-17-14-08;2020-01-17-14-10;2;0.5;0.5;1;8;8;0.000581111;0.000612778;0.001122778;17.01.2020
1143543;2020-01-17-15-12;2020-01-17-15-14;2020-01-17-15-16;2020-01-17-15-19;2020-01-17-15-12;2020-01-17-15-14;2020-01-17-15-15;2020-01-17-15-18;0.5;0.5;0.5;1;9;9;0.000862778;0.000632778;0.001872778;17.01.2020
1143545;2020-01-17-16-29;2020-01-17-16-31;2020-01-17-16-33;2020-01-17-16-36;2020-01-17-16-29;2020-01-17-16-30;2020-01-17-16-32;2020-01-17-16-35;0;0.5;0.5;1;10;10;0.00073;0.000982778;0.001762778;17.01.2020
1143547;2020-01-17-17-41;2020-01-17-17-43;2020-01-17-17-45;2020-01-17-17-48;2020-01-17-17-43;2020-01-17-17-45;2020-01-17-17-47;2020-01-17-17-50;1;1;1;1;11;11;0.000515556;0.000545556;0.001255556;17.01.2020
1143549;2020-01-17-18-52;2020-01-17-18-54;2020-01-17-18-56;2020-01-17-18-59;2020-01-17-19-00;2020-01-17-19-02;2020-01-17-19-03;2020-01-17-19-07;0;0;2;0.5;12;12;0.00098;0.00073;0.001811111;17.01.2020
1143551;2020-01-17-19-59;2020-01-17-20-00;2020-01-17-20-02;2020-01-17-20-04;2020-01-17-20-09;2020-01-17-20-10;2020-01-17-20-11;2020-01-17-20-14;1;0;0.5;1;13;13;0.000505556;0.00048;0.001472778;17.01.2020
1143553;2020-01-17-21-10;2020-01-17-21-11;2020-01-17-21-13;2020-01-17-21-15;2020-01-17-21-10;2020-01-17-21-12;2020-01-17-21-13;2020-01-17-21-15;0.5;0;0.5;1;14;14;0.000652778;0.00074;0.001372778;17.01.2020
1143800;2020-01-18-05-29;2020-01-18-05-30;2020-01-18-05-31;2020-01-18-05-33;2020-01-18-05-29;2020-01-18-05-30;2020-01-18-05-31;2020-01-18-05-34;0;0;0;0;1;15;0.00064;0.00048;0.00197;18.01.2020
1143802;2020-01-18-06-29;2020-01-18-06-30;2020-01-18-06-31;2020-01-18-06-33;2020-01-18-06-29;2020-01-18-06-30;2020-01-18-06-31;2020-01-18-06-33;0;0;1;1;2;16;0.00074;0.00048;0.001245556;18.01.2020
1143804;2020-01-18-07-39;2020-01-18-07-41;2020-01-18-07-42;2020-01-18-07-44;2020-01-18-07-40;2020-01-18-07-40;2020-01-18-07-41;2020-01-18-07-44;0;0;0.5;0.5;3;17;0.00039;0.00061;0.001372778;18.01.2020
1143806;2020-01-18-08-42;2020-01-18-08-44;2020-01-18-08-45;2020-01-18-08-47;2020-01-18-08-41;2020-01-18-08-42;2020-01-18-08-43;2020-01-18-08-46;0;0;0;1;4;18;0.00062;0.00074;0.00206;18.01.2020
1143808;2020-01-18-09-56;2020-01-18-09-58;2020-01-18-09-59;2020-01-18-10-01;2020-01-18-09-56;2020-01-18-09-57;2020-01-18-09-58;2020-01-18-10-02;0;0;0.5;1;5;19;0.00082;0.00074;0.002142778;18.01.2020
1143810;2020-01-18-11-03;2020-01-18-11-05;2020-01-18-11-06;2020-01-18-11-08;2020-01-18-11-02;2020-01-18-11-03;2020-01-18-11-04;2020-01-18-11-08;1;0;0.5;1;6;20;0.000285556;0.00048;0.002112778;18.01.2020
1143812;2020-01-18-12-06;2020-01-18-12-08;2020-01-18-12-09;2020-01-18-12-11;2020-01-18-12-06;2020-01-18-12-09;2020-01-18-12-10;2020-01-18-12-14;2;0.5;1;0.5;7;21;0.000351111;0.000612778;0.001805556;18.01.2020
1143814;2020-01-18-13-09;2020-01-18-13-11;2020-01-18-13-12;2020-01-18-13-14;2020-01-18-13-11;2020-01-18-13-12;2020-01-18-13-13;2020-01-18-13-16;1;0;1;1;8;22;0.000275556;0.00073;0.001265556;18.01.2020
1143816;2020-01-18-14-12;2020-01-18-14-14;2020-01-18-14-15;2020-01-18-14-17;2020-01-18-14-12;2020-01-18-14-15;2020-01-18-14-16;2020-01-18-14-18;2;0;0;1;9;23;0.000341111;0.00073;0.00122;18.01.2020
1143818;2020-01-18-15-15;2020-01-18-15-17;2020-01-18-15-18;2020-01-18-15-20;2020-01-18-15-14;2020-01-18-15-17;2020-01-18-15-18;2020-01-18-15-19;1;0;0;0.5;10;24;0.000765556;0.00099;0.00097;18.01.2020
1143820;2020-01-18-16-26;2020-01-18-16-28;2020-01-18-16-29;2020-01-18-16-31;2020-01-18-16-27;2020-01-18-16-30;2020-01-18-16-32;2020-01-18-16-33;1;2;0;1;11;25;0.001225556;0.000311111;0.00072;18.01.2020
1143822;2020-01-18-17-31;2020-01-18-17-33;2020-01-18-17-34;2020-01-18-17-36;2020-01-18-17-32;2020-01-18-17-34;2020-01-18-17-35;2020-01-18-17-37;2;0;0.5;1;12;26;0.000331111;0.00049;0.001112778;18.01.2020
1143824;2020-01-18-18-34;2020-01-18-18-36;2020-01-18-18-37;2020-01-18-18-39;2020-01-18-18-37;2020-01-18-18-39;2020-01-18-18-40;2020-01-18-18-44;0.5;0;1;0.5;13;27;0.001142778;0.00073;0.001755556;18.01.2020
1143826;2020-01-18-19-36;2020-01-18-19-37;2020-01-18-19-38;2020-01-18-19-40;2020-01-18-19-38;2020-01-18-19-42;2020-01-18-19-43;2020-01-18-19-45;2;0.5;1;1;14;28;0.000801111;0.000402778;0.001005556;18.01.2020
1143828;2020-01-18-20-44;2020-01-18-20-45;2020-01-18-20-46;2020-01-18-20-48;2020-01-18-20-45;2020-01-18-20-46;2020-01-18-20-47;2020-01-18-20-51;1;0;0.5;1;15;29;0.000525556;0.00048;0.002622778;18.01.2020
1143800;2020-01-19-05-29;2020-01-19-05-30;2020-01-19-05-31;2020-01-19-05-33;2020-01-19-05-30;2020-01-19-05-31;2020-01-19-05-31;2020-01-19-05-33;0;0;0;1;1;30;0.00075;0.0005;0.00147;19.01.2020
1143802;2020-01-19-06-29;2020-01-19-06-30;2020-01-19-06-31;2020-01-19-06-33;2020-01-19-06-31;2020-01-19-06-32;2020-01-19-06-33;2020-01-19-06-34;0;0.5;0;0;2;31;0.00072;0.000382778;0.00071;19.01.2020
1143804;2020-01-19-07-39;2020-01-19-07-41;2020-01-19-07-42;2020-01-19-07-44;2020-01-19-07-40;2020-01-19-07-43;2020-01-19-07-44;2020-01-19-07-46;1.5;0;0;0;3;32;0.000918333;0.0005;0.00148;19.01.2020
1143806;2020-01-19-08-42;2020-01-19-08-44;2020-01-19-08-45;2020-01-19-08-47;2020-01-19-08-43;2020-01-19-08-44;2020-01-19-08-45;2020-01-19-08-48;0;0;0;1;4;33;0.00097;0.00073;0.00172;19.01.2020
1143808;2020-01-19-09-56;2020-01-19-09-58;2020-01-19-09-59;2020-01-19-10-01;2020-01-19-09-57;2020-01-19-09-59;2020-01-19-10-00;2020-01-19-10-02;1;0;0.5;1;5;34;0.000795556;0.0005;0.001362778;19.01.2020
1143810;2020-01-19-11-03;2020-01-19-11-05;2020-01-19-11-06;2020-01-19-11-08;2020-01-19-11-04;2020-01-19-11-06;2020-01-19-11-07;2020-01-19-11-10;1;0;0.5;1;6;35;0.000805556;0.0005;0.001872778;19.01.2020
1143812;2020-01-19-12-06;2020-01-19-12-08;2020-01-19-12-09;2020-01-19-12-11;2020-01-19-12-09;2020-01-19-12-11;2020-01-19-12-11;2020-01-19-12-14;1;0;1;1;7;36;0.000765556;0.00049;0.001055556;19.01.2020
1143814;2020-01-19-13-09;2020-01-19-13-11;2020-01-19-13-12;2020-01-19-13-14;2020-01-19-13-08;2020-01-19-13-11;2020-01-19-13-12;2020-01-19-13-14;1;0;0.5;0;8;37;0.000775556;0.00071;0.001352778;19.01.2020
1143816;2020-01-19-14-12;2020-01-19-14-14;2020-01-19-14-15;2020-01-19-14-17;2020-01-19-14-11;2020-01-19-14-14;2020-01-19-14-15;2020-01-19-14-18;1.5;0;0.5;1;9;38;0.000678333;0.00073;0.001622778;19.01.2020
1143818;2020-01-19-15-15;2020-01-19-15-17;2020-01-19-15-18;2020-01-19-15-20;2020-01-19-15-14;2020-01-19-15-17;2020-01-19-15-18;2020-01-19-15-21;2;0.5;0;1;10;39;0.000331111;0.000612778;0.00218;19.01.2020
1143820;2020-01-19-16-26;2020-01-19-16-28;2020-01-19-16-29;2020-01-19-16-31;2020-01-19-16-26;2020-01-19-16-28;2020-01-19-16-29;2020-01-19-16-31;1.5;0;0;0.5;11;40;0.000668333;0.0005;0.00171;19.01.2020
1143822;2020-01-19-17-31;2020-01-19-17-33;2020-01-19-17-34;2020-01-19-17-36;2020-01-19-17-31;2020-01-19-17-33;2020-01-19-17-34;2020-01-19-17-37;1;0;1;0.5;12;41;0.000545556;0.00073;0.001705556;19.01.2020
1143824;2020-01-19-18-34;2020-01-19-18-36;2020-01-19-18-37;2020-01-19-18-39;2020-01-19-18-34;2020-01-19-18-36;2020-01-19-18-37;2020-01-19-18-39;1;0.5;0;0.5;13;42;0.000305556;0.000392778;0.00172;19.01.2020
1143826;2020-01-19-19-36;2020-01-19-19-37;2020-01-19-19-38;2020-01-19-19-40;2020-01-19-19-36;2020-01-19-19-38;2020-01-19-19-39;2020-01-19-19-41;1;0;0;0.5;14;43;0.000775556;0.00072;0.00172;19.01.2020
1143828;2020-01-19-20-44;2020-01-19-20-45;2020-01-19-20-46;2020-01-19-20-48;2020-01-19-20-44;2020-01-19-20-47;2020-01-19-20-47;2020-01-19-20-49;2;0;0;0.5;15;44;0.000321111;0.00049;0.00147;19.01.2020
1143527;2020-01-20-05-30;2020-01-20-05-31;2020-01-20-05-33;2020-01-20-05-35;2020-01-20-05-29;2020-01-20-05-31;2020-01-20-05-32;2020-01-20-05-36;1;0;1;0;1;45;0.000165556;0.00098;0.001825556;20.01.2020
1143529;2020-01-20-06-42;2020-01-20-06-43;2020-01-20-06-45;2020-01-20-06-47;2020-01-20-06-42;2020-01-20-06-43;2020-01-20-06-44;2020-01-20-06-46;0;0;0;0;2;46;0.00042;0.00093;0.0014;20.01.2020
1143531;2020-01-20-07-44;2020-01-20-07-46;2020-01-20-07-48;2020-01-20-07-51;2020-01-20-07-53;2020-01-20-07-56;2020-01-20-07-57;2020-01-20-07-58;2;0;0.5;0;3;47;0.000381111;0.00058;0.000882778;20.01.2020
1143533;2020-01-20-08-58;2020-01-20-09-00;2020-01-20-09-02;2020-01-20-09-05;2020-01-20-09-02;2020-01-20-09-04;2020-01-20-09-06;2020-01-20-09-08;1.5;0.5;0;1;4;48;0.000428333;0.000642778;0.00147;20.01.2020
1143535;2020-01-20-10-28;2020-01-20-10-30;2020-01-20-10-32;2020-01-20-10-35;2020-01-20-10-29;2020-01-20-10-31;2020-01-20-10-32;2020-01-20-10-36;1;1;1;1;5;49;0.000535556;0.000265556;0.001835556;20.01.2020
1143537;2020-01-20-11-39;2020-01-20-11-41;2020-01-20-11-43;2020-01-20-11-46;2020-01-20-11-39;2020-01-20-11-41;2020-01-20-11-42;2020-01-20-11-46;0.5;0.5;1;1;6;50;0.001012778;0.000632778;0.001645556;20.01.2020
1143539;2020-01-20-12-50;2020-01-20-12-52;2020-01-20-12-54;2020-01-20-12-57;2020-01-20-12-49;2020-01-20-12-51;2020-01-20-12-53;2020-01-20-12-58;1;1;1;1;7;51;0.000555556;0.000835556;0.002675556;20.01.2020
1143541;2020-01-20-14-01;2020-01-20-14-03;2020-01-20-14-05;2020-01-20-14-08;2020-01-20-14-01;2020-01-20-14-02;2020-01-20-14-04;2020-01-20-14-08;1;0;2.5;1;8;52;0.000235556;0.00135;0.000833889;20.01.2020
1143543;2020-01-20-15-12;2020-01-20-15-14;2020-01-20-15-16;2020-01-20-15-19;2020-01-20-15-11;2020-01-20-15-13;2020-01-20-15-15;2020-01-20-15-18;1;1;1;1;9;53;0.000695556;0.000775556;0.001355556;20.01.2020
1143545;2020-01-20-16-29;2020-01-20-16-31;2020-01-20-16-33;2020-01-20-16-36;2020-01-20-16-29;2020-01-20-16-30;2020-01-20-16-32;2020-01-20-16-35;0;0.5;1;1;10;54;0.0011;0.001132778;0.001255556;20.01.2020
1143547;2020-01-20-17-41;2020-01-20-17-43;2020-01-20-17-45;2020-01-20-17-48;2020-01-20-17-43;2020-01-20-17-45;2020-01-20-17-46;2020-01-20-17-51;1;0.5;2;1;11;55;0.000925556;0.000442778;0.002261111;20.01.2020
1143549;2020-01-20-18-52;2020-01-20-18-54;2020-01-20-18-56;2020-01-20-18-59;2020-01-20-18-52;2020-01-20-18-55;2020-01-20-18-57;2020-01-20-19-01;2;0.5;2;1;12;56;0.001041111;0.000402778;0.001811111;20.01.2020
1143551;2020-01-20-19-59;2020-01-20-20-00;2020-01-20-20-02;2020-01-20-20-04;2020-01-20-19-59;2020-01-20-20-02;2020-01-20-20-03;2020-01-20-20-07;2;1;1;1;13;57;0.000391111;0.000165556;0.002185556;20.01.2020
1143553;2020-01-20-21-10;2020-01-20-21-11;2020-01-20-21-13;2020-01-20-21-15;2020-01-20-21-09;2020-01-20-21-11;2020-01-20-21-12;2020-01-20-21-15;1;1;1;1;14;58;0.000335556;0.000155556;0.001395556;20.01.2020
1143527;2020-01-21-05-30;2020-01-21-05-31;2020-01-21-05-33;2020-01-21-05-35;2020-01-21-05-29;2020-01-21-05-31;2020-01-21-05-32;2020-01-21-05-34;0.5;0.5;1;0.5;1;59;0.000642778;0.000762778;0.000655556;21.01.2020
1143529;2020-01-21-06-42;2020-01-21-06-43;2020-01-21-06-45;2020-01-21-06-47;2020-01-21-06-42;2020-01-21-06-45;2020-01-21-06-46;2020-01-21-06-50;2;1;0.5;1;2;60;0.000791111;4.55556E-05;0.001852778;21.01.2020
1143531;2020-01-21-07-44;2020-01-21-07-46;2020-01-21-07-48;2020-01-21-07-51;2020-01-21-07-55;2020-01-21-07-58;2020-01-21-08-00;2020-01-21-08-02;2;0.5;1;1;3;61;0.001011111;0.000852778;0.000995556;21.01.2020
1143533;2020-01-21-08-58;2020-01-21-09-00;2020-01-21-09-02;2020-01-21-09-05;2020-01-21-09-16;2020-01-21-09-19;2020-01-21-09-20;2020-01-21-09-24;1.5;0.5;1;1;4;62;0.000438333;0.000632778;0.002025556;21.01.2020
1143535;2020-01-21-10-28;2020-01-21-10-30;2020-01-21-10-32;2020-01-21-10-35;2020-01-21-10-29;2020-01-21-10-31;2020-01-21-10-32;2020-01-21-10-36;1;0.5;1;1;5;63;0.000405556;0.000622778;0.001815556;21.01.2020
1143537;2020-01-21-11-39;2020-01-21-11-41;2020-01-21-11-43;2020-01-21-11-46;2020-01-21-11-39;2020-01-21-11-41;2020-01-21-11-42;2020-01-21-11-46;1;0.5;0.5;1;6;64;0.000765556;0.000662778;0.002112778;21.01.2020
1143539;2020-01-21-12-50;2020-01-21-12-52;2020-01-21-12-54;2020-01-21-12-57;2020-01-21-12-51;2020-01-21-12-54;2020-01-21-12-55;2020-01-21-12-58;2;0.5;0.5;1;7;65;0.000321111;0.000632778;0.001352778;21.01.2020
1143541;2020-01-21-14-01;2020-01-21-14-03;2020-01-21-14-05;2020-01-21-14-08;2020-01-21-14-05;2020-01-21-14-08;2020-01-21-14-09;2020-01-21-14-12;1;0.5;0.5;1;8;66;0.001025556;0.000652778;0.001592778;21.01.2020
1143543;2020-01-21-15-12;2020-01-21-15-14;2020-01-21-15-16;2020-01-21-15-19;2020-01-21-15-11;2020-01-21-15-12;2020-01-21-15-15;2020-01-21-15-17;1;1;2;1;9;67;3.55556E-05;0.001485556;-0.000168889;21.01.2020
1143545;2020-01-21-16-29;2020-01-21-16-31;2020-01-21-16-33;2020-01-21-16-36;2020-01-21-16-28;2020-01-21-16-29;2020-01-21-16-31;2020-01-21-16-34;1;0.5;0;1;10;68;-8.44444E-05;0.001372778;0.00177;21.01.2020
1143547;2020-01-21-17-41;2020-01-21-17-43;2020-01-21-17-45;2020-01-21-17-48;2020-01-21-17-47;2020-01-21-17-49;2020-01-21-17-50;2020-01-21-17-53;1;0.5;1;2;11;69;0.000275556;0.000652778;0.001275556;21.01.2020
1143549;2020-01-21-18-52;2020-01-21-18-54;2020-01-21-18-56;2020-01-21-18-59;2020-01-21-19-09;2020-01-21-19-12;2020-01-21-19-13;2020-01-21-19-17;1.5;0;1;1;12;70;0.000858333;0.00073;0.002275556;21.01.2020
1143551;2020-01-21-19-59;2020-01-21-20-00;2020-01-21-20-02;2020-01-21-20-04;2020-01-21-20-23;2020-01-21-20-26;2020-01-21-20-27;2020-01-21-20-30;2;0.5;0;0.5;13;71;0.000591111;0.000392778;0.00174;21.01.2020
1143553;2020-01-21-21-10;2020-01-21-21-11;2020-01-21-21-13;2020-01-21-21-15;2020-01-21-21-28;2020-01-21-21-29;2020-01-21-21-30;2020-01-21-21-33;0;0;0.5;1;14;72;0.00096;0.00049;0.001842778;21.01.2020
1143527;2020-01-22-05-30;2020-01-22-05-31;2020-01-22-05-33;2020-01-22-05-35;2020-01-22-05-29;2020-01-22-05-30;2020-01-22-05-32;2020-01-22-05-34;0;0;1;0.5;1;73;0.00049;0.00146;0.000665556;22.01.2020
1143529;2020-01-22-06-42;2020-01-22-06-43;2020-01-22-06-45;2020-01-22-06-47;2020-01-22-06-42;2020-01-22-06-44;2020-01-22-06-44;2020-01-22-06-48;0.5;0;0.5;0.5;2;74;0.000882778;0.00049;0.001872778;22.01.2020
1143531;2020-01-22-07-44;2020-01-22-07-46;2020-01-22-07-48;2020-01-22-07-51;2020-01-22-07-51;2020-01-22-07-53;2020-01-22-07-54;2020-01-22-07-58;0.5;1;0;1;3;75;0.000892778;0.000505556;0.00245;22.01.2020
1143533;2020-01-22-08-58;2020-01-22-09-00;2020-01-22-09-02;2020-01-22-09-05;2020-01-22-09-10;2020-01-22-09-11;2020-01-22-09-12;2020-01-22-09-16;0;0.5;2;1;4;76;0.00097;0.000632778;0.001061111;22.01.2020
1143535;2020-01-22-10-28;2020-01-22-10-30;2020-01-22-10-32;2020-01-22-10-35;2020-01-22-10-27;2020-01-22-10-29;2020-01-22-10-30;2020-01-22-10-32;1.5;0.5;0;0.5;5;77;0.000428333;0.000382778;0.00146;22.01.2020
1143537;2020-01-22-11-39;2020-01-22-11-41;2020-01-22-11-43;2020-01-22-11-46;2020-01-22-11-39;2020-01-22-11-41;2020-01-22-11-43;2020-01-22-11-46;0.5;1;0.5;0.5;6;78;0.000862778;0.000785556;0.001822778;22.01.2020
1143539;2020-01-22-12-50;2020-01-22-12-52;2020-01-22-12-54;2020-01-22-12-57;2020-01-22-12-52;2020-01-22-12-54;2020-01-22-12-55;2020-01-22-12-58;0;0.5;1;1;7;79;0.00121;0.000612778;0.001255556;22.01.2020
1143541;2020-01-22-14-01;2020-01-22-14-03;2020-01-22-14-05;2020-01-22-14-08;2020-01-22-14-01;2020-01-22-14-04;2020-01-22-14-05;2020-01-22-14-10;2;0.5;1;1;8;80;0.000161111;0.000842778;0.002505556;22.01.2020
1143543;2020-01-22-15-12;2020-01-22-15-14;2020-01-22-15-16;2020-01-22-15-19;2020-01-22-15-13;2020-01-22-15-15;2020-01-22-15-16;2020-01-22-15-19;1;1;1;1;9;81;0.000365556;0.000275556;0.001245556;22.01.2020
1143545;2020-01-22-16-29;2020-01-22-16-31;2020-01-22-16-33;2020-01-22-16-36;2020-01-22-16-30;2020-01-22-16-31;2020-01-22-16-32;2020-01-22-16-35;0.5;0;0.5;1;10;82;0.000632778;0.00074;0.001862778;22.01.2020
1143547;2020-01-22-17-41;2020-01-22-17-43;2020-01-22-17-45;2020-01-22-17-48;2020-01-22-17-47;2020-01-22-17-49;2020-01-22-17-51;2020-01-22-17-55;1.5;0.5;3;1;11;83;0.000418333;0.000892778;0.001126667;22.01.2020
1143549;2020-01-22-18-52;2020-01-22-18-54;2020-01-22-18-56;2020-01-22-18-59;2020-01-22-19-04;2020-01-22-19-08;2020-01-22-19-09;2020-01-22-19-12;2;0;0.5;1;12;84;0.001041111;0.00075;0.001602778;22.01.2020
1143551;2020-01-22-19-59;2020-01-22-20-00;2020-01-22-20-02;2020-01-22-20-04;2020-01-22-20-02;2020-01-22-20-03;2020-01-22-20-04;2020-01-22-20-07;0;0;0;1;13;85;0.00121;0.00049;0.00221;22.01.2020
1143553;2020-01-22-21-10;2020-01-22-21-11;2020-01-22-21-13;2020-01-22-21-15;2020-01-22-21-09;2020-01-22-21-12;2020-01-22-21-13;2020-01-22-21-16;1;0;0;0.5;14;86;0.001025556;0.00074;0.00175;22.01.2020
1143527;2020-01-23-05-30;2020-01-23-05-31;2020-01-23-05-33;2020-01-23-05-35;2020-01-23-05-30;2020-01-23-05-31;2020-01-23-05-32;2020-01-23-05-36;0;0;0.5;0.5;1;87;0.00099;0.00076;0.001832778;23.01.2020
1143529;2020-01-23-06-42;2020-01-23-06-43;2020-01-23-06-45;2020-01-23-06-47;2020-01-23-06-44;2020-01-23-06-47;2020-01-23-06-48;2020-01-23-06-50;1;0;1;1;2;88;0.001095556;0.00062;0.000645556;23.01.2020
1143531;2020-01-23-07-44;2020-01-23-07-46;2020-01-23-07-48;2020-01-23-07-51;2020-01-23-07-53;2020-01-23-07-56;2020-01-23-07-57;2020-01-23-08-00;1;1;1;1;3;89;0.000885556;0.000175556;0.001615556;23.01.2020
1143533;2020-01-23-08-58;2020-01-23-09-00;2020-01-23-09-02;2020-01-23-09-05;2020-01-23-09-00;2020-01-23-09-02;2020-01-23-09-03;2020-01-23-09-06;0.5;1;0;0.5;4;90;0.000702778;0.000255556;0.00219;23.01.2020
1143535;2020-01-23-10-28;2020-01-23-10-30;2020-01-23-10-32;2020-01-23-10-35;2020-01-23-10-28;2020-01-23-10-30;2020-01-23-10-31;2020-01-23-10-34;1;0.5;1;1;5;91;0.000545556;0.000622778;0.001505556;23.01.2020
1143537;2020-01-23-11-39;2020-01-23-11-41;2020-01-23-11-43;2020-01-23-11-46;2020-01-23-11-39;2020-01-23-11-42;2020-01-23-11-43;2020-01-23-11-46;2;1;1;1;6;92;0.000511111;0.000185556;0.000905556;23.01.2020
1143539;2020-01-23-12-50;2020-01-23-12-52;2020-01-23-12-54;2020-01-23-12-57;2020-01-23-12-50;2020-01-23-12-51;2020-01-23-12-53;2020-01-23-12-56;0.5;1;1;1;7;93;0.000392778;0.000795556;0.001295556;23.01.2020
1143541;2020-01-23-14-01;2020-01-23-14-03;2020-01-23-14-05;2020-01-23-14-08;2020-01-23-14-01;2020-01-23-14-04;2020-01-23-14-05;2020-01-23-14-10;1.5;1;1;1;8;94;0.000978333;0.000405556;0.002355556;23.01.2020
1143543;2020-01-23-15-12;2020-01-23-15-14;2020-01-23-15-16;2020-01-23-15-19;2020-01-23-15-12;2020-01-23-15-13;2020-01-23-15-15;2020-01-23-15-18;0.5;0.5;1;1;9;95;0.000582778;0.001042778;0.001365556;23.01.2020
1143545;2020-01-23-16-29;2020-01-23-16-31;2020-01-23-16-33;2020-01-23-16-36;2020-01-23-16-29;2020-01-23-16-31;2020-01-23-16-33;2020-01-23-16-35;2;0.5;0;1;10;96;0.000251111;0.000722778;0.00156;23.01.2020
1143547;2020-01-23-17-41;2020-01-23-17-43;2020-01-23-17-45;2020-01-23-17-48;2020-01-23-17-46;2020-01-23-17-48;2020-01-23-17-51;2020-01-23-17-55;2;0.5;1;1;11;97;0.000461111;0.001602778;0.002225556;23.01.2020
1143549;2020-01-23-18-52;2020-01-23-18-54;2020-01-23-18-56;2020-01-23-18-59;2020-01-23-18-54;2020-01-23-18-56;2020-01-23-18-58;2020-01-23-19-01;1;0.5;2;0.5;12;98;0.000605556;0.001152778;0.001051111;23.01.2020
1143551;2020-01-23-19-59;2020-01-23-20-00;2020-01-23-20-02;2020-01-23-20-04;2020-01-23-19-59;2020-01-23-20-01;2020-01-23-20-02;2020-01-23-20-05;1;0;0;1;13;99;0.001075556;0.00061;0.00211;23.01.2020
1143553;2020-01-23-21-10;2020-01-23-21-11;2020-01-23-21-13;2020-01-23-21-15;2020-01-23-21-10;2020-01-23-21-11;2020-01-23-21-13;2020-01-23-21-15;1;0.5;0.5;0.5;14;100;0.000515556;0.000422778;0.001612778;23.01.2020
1143527;2020-01-24-05-30;2020-01-24-05-31;2020-01-24-05-33;2020-01-24-05-35;2020-01-24-05-29;2020-01-24-05-30;2020-01-24-05-31;2020-01-24-05-35;1;1;0;1;1;1;0.000155556;0.000155556;0.00279;24.01.2020
1143529;2020-01-24-06-42;2020-01-24-06-43;2020-01-24-06-45;2020-01-24-06-47;2020-01-24-06-41;2020-01-24-06-43;2020-01-24-06-44;2020-01-24-06-48;1;0.5;1;0;2;2;0.000535556;0.000632778;0.001665556;24.01.2020
1143531;2020-01-24-07-44;2020-01-24-07-46;2020-01-24-07-48;2020-01-24-07-51;2020-01-24-07-50;2020-01-24-07-53;2020-01-24-07-54;2020-01-24-07-58;1;1;0;0;3;3;0.001065556;0.000405556;0.00267;24.01.2020
1143533;2020-01-24-08-58;2020-01-24-09-00;2020-01-24-09-02;2020-01-24-09-05;2020-01-24-08-57;2020-01-24-08-59;2020-01-24-09-02;2020-01-24-09-04;1;1;0;1;4;4;0.000865556;0.000765556;0.00174;24.01.2020
1143535;2020-01-24-10-28;2020-01-24-10-30;2020-01-24-10-32;2020-01-24-10-35;2020-01-24-10-28;2020-01-24-10-30;2020-01-24-10-31;2020-01-24-10-34;0.5;1;0;1;5;5;0.000882778;0.000385556;0.00208;24.01.2020
1143537;2020-01-24-11-39;2020-01-24-11-41;2020-01-24-11-43;2020-01-24-11-46;2020-01-24-11-39;2020-01-24-11-40;2020-01-24-11-42;2020-01-24-11-45;0.5;1;1;1;6;6;0.000862778;0.000575556;0.001365556;24.01.2020
1143539;2020-01-24-12-50;2020-01-24-12-52;2020-01-24-12-54;2020-01-24-12-57;2020-01-24-12-49;2020-01-24-12-51;2020-01-24-12-53;2020-01-24-12-56;1;1;1;1;7;7;0.000525556;0.000875556;0.001245556;24.01.2020
1143541;2020-01-24-14-01;2020-01-24-14-03;2020-01-24-14-05;2020-01-24-14-08;2020-01-24-14-02;2020-01-24-14-04;2020-01-24-14-06;2020-01-24-14-10;1;0;1;1;8;8;0.000785556;0.00136;0.002095556;24.01.2020
1143543;2020-01-24-15-12;2020-01-24-15-14;2020-01-24-15-16;2020-01-24-15-19;2020-01-24-15-12;2020-01-24-15-15;2020-01-24-15-17;2020-01-24-15-19;1.5;1;0.5;1;9;9;0.000898333;0.000415556;0.001472778;24.01.2020
1143545;2020-01-24-16-29;2020-01-24-16-31;2020-01-24-16-33;2020-01-24-16-36;2020-01-24-16-31;2020-01-24-16-33;2020-01-24-16-35;2020-01-24-16-37;1;1;0;1;10;10;0.001125556;0.000335556;0.00154;24.01.2020
1143547;2020-01-24-17-41;2020-01-24-17-43;2020-01-24-17-45;2020-01-24-17-48;2020-01-24-17-43;2020-01-24-17-45;2020-01-24-17-47;2020-01-24-17-51;1;1;2;1;11;11;0.000805556;0.000875556;0.001311111;24.01.2020
