course_id,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course
39967,2020-06-17-10-28,2020-06-17-10-30,2020-06-17-10-32,2020-06-17-10-35,2020-06-17-10-27,2020-06-17-10-30,2020-06-17-10-31,2020-06-17-10-36,1,1,1,1,5,74
39969,2020-06-17-11-39,2020-06-17-11-41,2020-06-17-11-43,2020-06-17-11-46,2020-06-17-12-02,2020-06-17-12-03,2020-06-17-12-05,2020-06-17-12-10,0.5,0.5,2,1,6,75
39971,2020-06-17-12-50,2020-06-17-12-52,2020-06-17-12-54,2020-06-17-12-57,2020-06-17-13-22,2020-06-17-13-23,2020-06-17-13-24,2020-06-17-13-28,1,0.5,0.5,1,7,76
39973,2020-06-17-14-01,2020-06-17-14-03,2020-06-17-14-05,2020-06-17-14-08,2020-06-17-14-30,2020-06-17-14-31,2020-06-17-14-34,2020-06-17-14-38,0.5,1,1,1,8,77
39975,2020-06-17-15-12,2020-06-17-15-14,2020-06-17-15-16,2020-06-17-15-19,2020-06-17-15-46,2020-06-17-15-48,2020-06-17-15-50,2020-06-17-15-53,1,0.5,0.5,1,9,78
39977,2020-06-17-16-29,2020-06-17-16-31,2020-06-17-16-33,2020-06-17-16-36,2020-06-17-16-59,2020-06-17-17-00,2020-06-17-17-02,2020-06-17-17-05,0,0.5,0.5,1,10,79
39979,2020-06-17-17-41,2020-06-17-17-43,2020-06-17-17-45,2020-06-17-17-48,2020-06-17-18-31,2020-06-17-18-34,2020-06-17-18-37,2020-06-17-18-41,2,1,1,1,11,80
39981,2020-06-17-18-52,2020-06-17-18-54,2020-06-17-18-56,2020-06-17-18-59,2020-06-17-19-53,2020-06-17-19-55,2020-06-17-19-56,2020-06-17-19-59,2,0,0.5,1,12,81
39985,2020-06-17-21-10,2020-06-17-21-11,2020-06-17-21-13,2020-06-17-21-15,2020-06-17-21-10,2020-06-17-21-13,2020-06-17-21-14,2020-06-17-21-17,1,0,0,1,13,82
39959,2020-06-18-05-30,2020-06-18-05-31,2020-06-18-05-33,2020-06-18-05-35,2020-06-18-05-29,2020-06-18-05-30,2020-06-18-05-32,2020-06-18-05-36,0,0.5,1,0.5,1,83
39961,2020-06-18-06-42,2020-06-18-06-43,2020-06-18-06-45,2020-06-18-06-47,2020-06-18-06-41,2020-06-18-06-43,2020-06-18-06-44,2020-06-18-06-48,1,0,1,0,2,84
39963,2020-06-18-07-44,2020-06-18-07-46,2020-06-18-07-48,2020-06-18-07-51,2020-06-18-07-43,2020-06-18-07-45,2020-06-18-07-46,2020-06-18-07-49,0,0.5,1,1,3,85
39965,2020-06-18-08-58,2020-06-18-09-00,2020-06-18-09-02,2020-06-18-09-05,2020-06-18-08-58,2020-06-18-08-59,2020-06-18-09-00,2020-06-18-09-04,0,1,0,1,4,86
39967,2020-06-18-10-28,2020-06-18-10-30,2020-06-18-10-32,2020-06-18-10-35,2020-06-18-10-28,2020-06-18-10-29,2020-06-18-10-31,2020-06-18-10-36,1,0.5,2,1,5,87
39969,2020-06-18-11-39,2020-06-18-11-41,2020-06-18-11-43,2020-06-18-11-46,2020-06-18-11-38,2020-06-18-11-41,2020-06-18-11-43,2020-06-18-11-47,2,1,1,1,6,88
39971,2020-06-18-12-50,2020-06-18-12-52,2020-06-18-12-54,2020-06-18-12-57,2020-06-18-12-52,2020-06-18-12-53,2020-06-18-12-54,2020-06-18-12-56,0.5,0.5,0,0.5,7,89
39973,2020-06-18-14-01,2020-06-18-14-03,2020-06-18-14-05,2020-06-18-14-08,2020-06-18-14-04,2020-06-18-14-07,2020-06-18-14-08,2020-06-18-14-12,2,0.5,0.5,1,8,90
39975,2020-06-18-15-12,2020-06-18-15-14,2020-06-18-15-16,2020-06-18-15-19,2020-06-18-15-12,2020-06-18-15-13,2020-06-18-15-15,2020-06-18-15-18,1,0,2,0.5,9,91
39977,2020-06-18-16-29,2020-06-18-16-31,2020-06-18-16-33,2020-06-18-16-36,2020-06-18-16-29,2020-06-18-16-30,2020-06-18-16-31,2020-06-18-16-35,1,0.5,0.5,1,10,92
39979,2020-06-18-17-41,2020-06-18-17-43,2020-06-18-17-45,2020-06-18-17-48,2020-06-18-17-44,2020-06-18-17-46,2020-06-18-17-50,2020-06-18-17-55,1,0.5,1,1,11,93
39981,2020-06-18-18-52,2020-06-18-18-54,2020-06-18-18-56,2020-06-18-18-59,2020-06-18-18-53,2020-06-18-18-55,2020-06-18-18-56,2020-06-18-18-59,1,0.5,2,0.5,12,94
39983,2020-06-18-19-59,2020-06-18-20-00,2020-06-18-20-02,2020-06-18-20-04,2020-06-18-19-58,2020-06-18-19-59,2020-06-18-20-01,2020-06-18-20-03,2,0.5,0.5,1,13,95
39985,2020-06-18-21-10,2020-06-18-21-11,2020-06-18-21-13,2020-06-18-21-15,2020-06-18-21-09,2020-06-18-21-10,2020-06-18-21-11,2020-06-18-21-15,1.5,0,1,0,14,96
39959,2020-06-19-05-30,2020-06-19-05-31,2020-06-19-05-33,2020-06-19-05-35,2020-06-19-05-31,2020-06-19-05-31,2020-06-19-05-32,2020-06-19-05-36,0,0,1,0,1,1
39961,2020-06-19-06-42,2020-06-19-06-43,2020-06-19-06-45,2020-06-19-06-47,2020-06-19-06-42,2020-06-19-06-43,2020-06-19-06-44,2020-06-19-06-46,0,1,0,1,2,2
39963,2020-06-19-07-44,2020-06-19-07-46,2020-06-19-07-48,2020-06-19-07-51,2020-06-19-07-43,2020-06-19-07-45,2020-06-19-07-47,2020-06-19-07-50,0,1,1,1,3,3
39965,2020-06-19-08-58,2020-06-19-09-00,2020-06-19-09-02,2020-06-19-09-05,2020-06-19-08-59,2020-06-19-09-00,2020-06-19-09-01,2020-06-19-09-04,0,0,0.5,1,4,4
39967,2020-06-19-10-28,2020-06-19-10-30,2020-06-19-10-32,2020-06-19-10-35,2020-06-19-10-27,2020-06-19-10-29,2020-06-19-10-31,2020-06-19-10-34,1,1,1,2,5,5
39969,2020-06-19-11-39,2020-06-19-11-41,2020-06-19-11-43,2020-06-19-11-46,2020-06-19-11-40,2020-06-19-11-42,2020-06-19-11-44,2020-06-19-11-48,2,1.5,1,1,6,6
39971,2020-06-19-12-50,2020-06-19-12-52,2020-06-19-12-54,2020-06-19-12-57,2020-06-19-12-54,2020-06-19-12-57,2020-06-19-12-59,2020-06-19-13-00,2,2,0,1.5,7,7
39973,2020-06-19-14-01,2020-06-19-14-03,2020-06-19-14-05,2020-06-19-14-08,2020-06-19-14-00,2020-06-19-14-02,2020-06-19-14-04,2020-06-19-14-08,0.5,0.5,1,1,8,8
39975,2020-06-19-15-12,2020-06-19-15-14,2020-06-19-15-16,2020-06-19-15-19,2020-06-19-15-12,2020-06-19-15-14,2020-06-19-15-15,2020-06-19-15-19,1.5,0,0.5,1,9,9
39977,2020-06-19-16-29,2020-06-19-16-31,2020-06-19-16-33,2020-06-19-16-36,2020-06-19-16-28,2020-06-19-16-31,2020-06-19-16-32,2020-06-19-16-35,2,0.5,1,1,10,10
39979,2020-06-19-17-41,2020-06-19-17-43,2020-06-19-17-45,2020-06-19-17-48,2020-06-19-17-42,2020-06-19-17-44,2020-06-19-17-45,2020-06-19-17-49,2,0,2,1,11,11
39981,2020-06-19-18-52,2020-06-19-18-54,2020-06-19-18-56,2020-06-19-18-59,2020-06-19-18-51,2020-06-19-18-53,2020-06-19-18-55,2020-06-19-18-59,1,1,1,1,12,12
39983,2020-06-19-19-59,2020-06-19-20-00,2020-06-19-20-02,2020-06-19-20-04,2020-06-19-20-01,2020-06-19-20-04,2020-06-19-20-05,2020-06-19-20-07,2,0,0,1,13,13
39985,2020-06-19-21-10,2020-06-19-21-11,2020-06-19-21-13,2020-06-19-21-15,2020-06-19-21-11,2020-06-19-21-11,2020-06-19-21-12,2020-06-19-21-15,0,0,0.5,1,14,14
40232,2020-06-20-05-29,2020-06-20-05-30,2020-06-20-05-31,2020-06-20-05-33,2020-06-20-05-29,2020-06-20-05-30,2020-06-20-05-31,2020-06-20-05-33,0,0,0,1,1,15
40234,2020-06-20-06-29,2020-06-20-06-30,2020-06-20-06-31,2020-06-20-06-33,2020-06-20-06-28,2020-06-20-06-29,2020-06-20-06-30,2020-06-20-06-32,0,0,0,1,2,16
40236,2020-06-20-07-39,2020-06-20-07-41,2020-06-20-07-42,2020-06-20-07-44,2020-06-20-07-38,2020-06-20-07-40,2020-06-20-07-41,2020-06-20-07-44,1.5,0,1,1,3,17
40238,2020-06-20-08-42,2020-06-20-08-44,2020-06-20-08-45,2020-06-20-08-47,2020-06-20-08-42,2020-06-20-08-44,2020-06-20-08-44,2020-06-20-08-46,1,0,0.5,1,4,18
40240,2020-06-20-09-56,2020-06-20-09-58,2020-06-20-09-59,2020-06-20-10-01,2020-06-20-09-56,2020-06-20-09-58,2020-06-20-09-59,2020-06-20-10-02,1,0.5,0,0,5,19
40242,2020-06-20-11-03,2020-06-20-11-05,2020-06-20-11-06,2020-06-20-11-08,2020-06-20-11-02,2020-06-20-11-04,2020-06-20-11-05,2020-06-20-11-08,0,1,0,1,6,20
40244,2020-06-20-12-06,2020-06-20-12-08,2020-06-20-12-09,2020-06-20-12-11,2020-06-20-12-05,2020-06-20-12-08,2020-06-20-12-08,2020-06-20-12-12,1,0,1,1,7,21
40246,2020-06-20-13-09,2020-06-20-13-11,2020-06-20-13-12,2020-06-20-13-14,2020-06-20-13-09,2020-06-20-13-11,2020-06-20-13-12,2020-06-20-13-14,1,0,0.5,1,8,22
40248,2020-06-20-14-12,2020-06-20-14-14,2020-06-20-14-15,2020-06-20-14-17,2020-06-20-14-13,2020-06-20-14-14,2020-06-20-14-15,2020-06-20-14-18,0.5,0,0,1,9,23
40250,2020-06-20-15-15,2020-06-20-15-17,2020-06-20-15-18,2020-06-20-15-20,2020-06-20-15-17,2020-06-20-15-20,2020-06-20-15-21,2020-06-20-15-23,1,0,0,1,10,24
40252,2020-06-20-16-26,2020-06-20-16-28,2020-06-20-16-29,2020-06-20-16-31,2020-06-20-16-27,2020-06-20-16-29,2020-06-20-16-30,2020-06-20-16-33,2,0,0,0,11,25
40254,2020-06-20-17-31,2020-06-20-17-33,2020-06-20-17-34,2020-06-20-17-36,2020-06-20-17-31,2020-06-20-17-32,2020-06-20-17-34,2020-06-20-17-37,1,1,1,1,12,26
40256,2020-06-20-18-34,2020-06-20-18-36,2020-06-20-18-37,2020-06-20-18-39,2020-06-20-18-34,2020-06-20-18-36,2020-06-20-18-37,2020-06-20-18-39,1,0.5,1,0.5,13,27
40258,2020-06-20-19-36,2020-06-20-19-37,2020-06-20-19-38,2020-06-20-19-40,2020-06-20-19-37,2020-06-20-19-40,2020-06-20-19-41,2020-06-20-19-43,2,0,0.5,1,14,28
40260,2020-06-20-20-44,2020-06-20-20-45,2020-06-20-20-46,2020-06-20-20-48,2020-06-20-20-44,2020-06-20-20-46,2020-06-20-20-47,2020-06-20-20-49,1,0,0,0.5,15,29
40232,2020-06-21-05-29,2020-06-21-05-30,2020-06-21-05-31,2020-06-21-05-33,2020-06-21-05-29,2020-06-21-05-30,2020-06-21-05-31,2020-06-21-05-34,0,0,0,0.5,1,30
40234,2020-06-21-06-29,2020-06-21-06-30,2020-06-21-06-31,2020-06-21-06-33,2020-06-21-06-29,2020-06-21-06-30,2020-06-21-06-31,2020-06-21-06-33,0,0,0.5,1,2,31
40236,2020-06-21-07-39,2020-06-21-07-41,2020-06-21-07-42,2020-06-21-07-44,2020-06-21-07-39,2020-06-21-07-41,2020-06-21-07-41,2020-06-21-07-44,1,0,0.5,0.5,3,32
40238,2020-06-21-08-42,2020-06-21-08-44,2020-06-21-08-45,2020-06-21-08-47,2020-06-21-08-42,2020-06-21-08-44,2020-06-21-08-44,2020-06-21-08-46,1,0,0,1,4,33
40240,2020-06-21-09-56,2020-06-21-09-58,2020-06-21-09-59,2020-06-21-10-01,2020-06-21-09-56,2020-06-21-09-57,2020-06-21-09-58,2020-06-21-10-02,0,0.5,1,0,5,34
40242,2020-06-21-11-03,2020-06-21-11-05,2020-06-21-11-06,2020-06-21-11-08,2020-06-21-11-03,2020-06-21-11-04,2020-06-21-11-05,2020-06-21-11-08,0,0.5,1,0,6,35
40244,2020-06-21-12-06,2020-06-21-12-08,2020-06-21-12-09,2020-06-21-12-11,2020-06-21-12-06,2020-06-21-12-08,2020-06-21-12-09,2020-06-21-12-11,1,0,1,1,7,36
40246,2020-06-21-13-09,2020-06-21-13-11,2020-06-21-13-12,2020-06-21-13-14,2020-06-21-13-09,2020-06-21-13-11,2020-06-21-13-12,2020-06-21-13-14,1,0,0,1,8,37
40250,2020-06-21-15-15,2020-06-21-15-17,2020-06-21-15-18,2020-06-21-15-20,2020-06-21-15-15,2020-06-21-15-18,2020-06-21-15-19,2020-06-21-15-21,2,0,0,1,9,38
40252,2020-06-21-16-26,2020-06-21-16-28,2020-06-21-16-29,2020-06-21-16-31,2020-06-21-16-28,2020-06-21-16-31,2020-06-21-16-32,2020-06-21-16-35,2,0,1,1,10,39
40254,2020-06-21-17-31,2020-06-21-17-33,2020-06-21-17-34,2020-06-21-17-36,2020-06-21-17-31,2020-06-21-17-33,2020-06-21-17-34,2020-06-21-17-36,1,0,1,1,11,40
40256,2020-06-21-18-34,2020-06-21-18-36,2020-06-21-18-37,2020-06-21-18-39,2020-06-21-18-35,2020-06-21-18-36,2020-06-21-18-37,2020-06-21-18-39,0.5,0.5,0,1,12,41
40258,2020-06-21-19-36,2020-06-21-19-37,2020-06-21-19-38,2020-06-21-19-40,2020-06-21-19-38,2020-06-21-19-41,2020-06-21-19-42,2020-06-21-19-43,1,0.5,1,0.5,13,42
40260,2020-06-21-20-44,2020-06-21-20-45,2020-06-21-20-46,2020-06-21-20-48,2020-06-21-20-47,2020-06-21-20-49,2020-06-21-20-50,2020-06-21-20-51,1,0,0.5,1,14,43
39959,2020-06-22-05-30,2020-06-22-05-31,2020-06-22-05-33,2020-06-22-05-35,2020-06-22-05-30,2020-06-22-05-31,2020-06-22-05-32,2020-06-22-05-36,0,1,1,1,1,44
39961,2020-06-22-06-42,2020-06-22-06-43,2020-06-22-06-45,2020-06-22-06-47,2020-06-22-06-41,2020-06-22-06-43,2020-06-22-06-44,2020-06-22-06-46,1.5,0.5,0.5,1,2,45
39963,2020-06-22-07-44,2020-06-22-07-46,2020-06-22-07-48,2020-06-22-07-51,2020-06-22-07-44,2020-06-22-07-46,2020-06-22-07-47,2020-06-22-07-50,2,0,1,1,3,46
39965,2020-06-22-08-58,2020-06-22-09-00,2020-06-22-09-02,2020-06-22-09-05,2020-06-22-09-02,2020-06-22-09-05,2020-06-22-09-07,2020-06-22-09-10,2,1,0.5,0.5,4,47
39967,2020-06-22-10-28,2020-06-22-10-30,2020-06-22-10-32,2020-06-22-10-35,2020-06-22-10-27,2020-06-22-10-30,2020-06-22-10-31,2020-06-22-10-34,2,1,0,1,5,48
39969,2020-06-22-11-39,2020-06-22-11-41,2020-06-22-11-43,2020-06-22-11-46,2020-06-22-11-38,2020-06-22-11-41,2020-06-22-11-42,2020-06-22-11-46,2,0.5,0,1,6,49
39971,2020-06-22-12-50,2020-06-22-12-52,2020-06-22-12-54,2020-06-22-12-57,2020-06-22-12-50,2020-06-22-12-53,2020-06-22-12-55,2020-06-22-12-58,1,1,1,1,7,50
39973,2020-06-22-14-01,2020-06-22-14-03,2020-06-22-14-05,2020-06-22-14-08,2020-06-22-13-59,2020-06-22-14-01,2020-06-22-14-04,2020-06-22-14-08,1,0.5,1,1,8,51
39975,2020-06-22-15-12,2020-06-22-15-14,2020-06-22-15-16,2020-06-22-15-19,2020-06-22-15-11,2020-06-22-15-12,2020-06-22-15-15,2020-06-22-15-18,1,0.5,2,1,9,52
39977,2020-06-22-16-29,2020-06-22-16-31,2020-06-22-16-33,2020-06-22-16-36,2020-06-22-16-28,2020-06-22-16-29,2020-06-22-16-31,2020-06-22-16-34,1,0.5,0.5,1,10,53
39979,2020-06-22-17-41,2020-06-22-17-43,2020-06-22-17-45,2020-06-22-17-48,2020-06-22-17-40,2020-06-22-17-42,2020-06-22-17-45,2020-06-22-17-49,2,0.5,2,1,11,54
39983,2020-06-22-19-59,2020-06-22-20-00,2020-06-22-20-02,2020-06-22-20-04,2020-06-22-19-57,2020-06-22-19-59,2020-06-22-20-01,2020-06-22-20-03,1,0,1,1,12,55
39985,2020-06-22-21-10,2020-06-22-21-11,2020-06-22-21-13,2020-06-22-21-15,2020-06-22-21-08,2020-06-22-21-10,2020-06-22-21-11,2020-06-22-21-14,1,1,1,1,13,56
39959,2020-06-23-05-30,2020-06-23-05-31,2020-06-23-05-33,2020-06-23-05-35,2020-06-23-05-29,2020-06-23-05-30,2020-06-23-05-31,2020-06-23-05-34,0,0.5,0.5,1,1,57
39961,2020-06-23-06-42,2020-06-23-06-43,2020-06-23-06-45,2020-06-23-06-47,2020-06-23-06-42,2020-06-23-06-44,2020-06-23-06-45,2020-06-23-06-48,2,0.5,1,0.5,2,58
39963,2020-06-23-07-44,2020-06-23-07-46,2020-06-23-07-48,2020-06-23-07-51,2020-06-23-07-43,2020-06-23-07-45,2020-06-23-07-46,2020-06-23-07-49,1,0,0.5,0.5,3,59
39965,2020-06-23-08-58,2020-06-23-09-00,2020-06-23-09-02,2020-06-23-09-05,2020-06-23-09-00,2020-06-23-09-02,2020-06-23-09-04,2020-06-23-09-08,1,0.5,0.5,1,4,60
39967,2020-06-23-10-28,2020-06-23-10-30,2020-06-23-10-32,2020-06-23-10-35,2020-06-23-10-27,2020-06-23-10-29,2020-06-23-10-30,2020-06-23-10-33,1,1,1,1,5,61
39969,2020-06-23-11-39,2020-06-23-11-41,2020-06-23-11-43,2020-06-23-11-46,2020-06-23-11-38,2020-06-23-11-40,2020-06-23-11-42,2020-06-23-11-44,1,0,1,1,6,62
39971,2020-06-23-12-50,2020-06-23-12-52,2020-06-23-12-54,2020-06-23-12-57,2020-06-23-12-51,2020-06-23-12-52,2020-06-23-12-53,2020-06-23-12-58,0,0,3,1,7,63
39973,2020-06-23-14-01,2020-06-23-14-03,2020-06-23-14-05,2020-06-23-14-08,2020-06-23-14-01,2020-06-23-14-03,2020-06-23-14-04,2020-06-23-14-08,0,0.5,2,1,8,64
39975,2020-06-23-15-12,2020-06-23-15-14,2020-06-23-15-16,2020-06-23-15-19,2020-06-23-15-12,2020-06-23-15-14,2020-06-23-15-15,2020-06-23-15-18,2,0.5,1,1,9,65
39977,2020-06-23-16-29,2020-06-23-16-31,2020-06-23-16-33,2020-06-23-16-36,2020-06-23-16-28,2020-06-23-16-31,2020-06-23-16-32,2020-06-23-16-36,2,1,1,0.5,10,66
39979,2020-06-23-17-41,2020-06-23-17-43,2020-06-23-17-45,2020-06-23-17-48,2020-06-23-17-42,2020-06-23-17-44,2020-06-23-17-47,2020-06-23-17-52,1.5,1,1,1,11,67
39981,2020-06-23-18-52,2020-06-23-18-54,2020-06-23-18-56,2020-06-23-18-59,2020-06-23-18-53,2020-06-23-18-55,2020-06-23-18-57,2020-06-23-19-02,1,0.5,2,1,12,68
39983,2020-06-23-19-59,2020-06-23-20-00,2020-06-23-20-02,2020-06-23-20-04,2020-06-23-19-59,2020-06-23-20-01,2020-06-23-20-02,2020-06-23-20-04,0.5,0.5,1,0,13,69
39985,2020-06-23-21-10,2020-06-23-21-11,2020-06-23-21-13,2020-06-23-21-15,2020-06-23-21-09,2020-06-23-21-12,2020-06-23-21-13,2020-06-23-21-16,2,0.5,0,0.5,14,70
39959,2020-06-24-05-30,2020-06-24-05-31,2020-06-24-05-33,2020-06-24-05-35,2020-06-24-05-29,2020-06-24-05-30,2020-06-24-05-31,2020-06-24-05-34,1,0,0.5,1,1,71
39961,2020-06-24-06-42,2020-06-24-06-43,2020-06-24-06-45,2020-06-24-06-47,2020-06-24-06-41,2020-06-24-06-42,2020-06-24-06-43,2020-06-24-06-46,1,0.5,0.5,0,2,72
39963,2020-06-24-07-44,2020-06-24-07-46,2020-06-24-07-48,2020-06-24-07-51,2020-06-24-07-43,2020-06-24-07-45,2020-06-24-07-46,2020-06-24-07-50,2,0,0,1,3,73
39965,2020-06-24-08-58,2020-06-24-09-00,2020-06-24-09-02,2020-06-24-09-05,2020-06-24-08-59,2020-06-24-09-01,2020-06-24-09-03,2020-06-24-09-06,1.5,1,0.5,1,4,74
39967,2020-06-24-10-28,2020-06-24-10-30,2020-06-24-10-32,2020-06-24-10-35,2020-06-24-10-28,2020-06-24-10-29,2020-06-24-10-31,2020-06-24-10-34,1,0.5,1,1,5,75
39969,2020-06-24-11-39,2020-06-24-11-41,2020-06-24-11-43,2020-06-24-11-46,2020-06-24-11-38,2020-06-24-11-40,2020-06-24-11-42,2020-06-24-11-46,2,1,1,1,6,76
39971,2020-06-24-12-50,2020-06-24-12-52,2020-06-24-12-54,2020-06-24-12-57,2020-06-24-12-50,2020-06-24-12-52,2020-06-24-12-53,2020-06-24-12-56,1,0,1,1,7,77
39973,2020-06-24-14-01,2020-06-24-14-03,2020-06-24-14-05,2020-06-24-14-08,2020-06-24-14-03,2020-06-24-14-05,2020-06-24-14-06,2020-06-24-14-08,1.5,0,0,1,8,78
39975,2020-06-24-15-12,2020-06-24-15-14,2020-06-24-15-16,2020-06-24-15-19,2020-06-24-15-12,2020-06-24-15-15,2020-06-24-15-16,2020-06-24-15-19,2,1,1,1,9,79
39977,2020-06-24-16-29,2020-06-24-16-31,2020-06-24-16-33,2020-06-24-16-36,2020-06-24-16-28,2020-06-24-16-30,2020-06-24-16-31,2020-06-24-16-34,1,0.5,0.5,1,10,80
39979,2020-06-24-17-41,2020-06-24-17-43,2020-06-24-17-45,2020-06-24-17-48,2020-06-24-17-41,2020-06-24-17-46,2020-06-24-17-47,2020-06-24-17-51,4,0,1,1,11,81
39981,2020-06-24-18-52,2020-06-24-18-54,2020-06-24-18-56,2020-06-24-18-59,2020-06-24-18-51,2020-06-24-18-54,2020-06-24-18-57,2020-06-24-19-01,1,0,2,1,12,82
39983,2020-06-24-19-59,2020-06-24-20-00,2020-06-24-20-02,2020-06-24-20-04,2020-06-24-20-01,2020-06-24-20-03,2020-06-24-20-04,2020-06-24-20-07,0,0,0,0.5,13,83
39985,2020-06-24-21-10,2020-06-24-21-11,2020-06-24-21-13,2020-06-24-21-15,2020-06-24-21-11,2020-06-24-21-13,2020-06-24-21-14,2020-06-24-21-16,1,0.5,1,1,14,84
39959,2020-06-25-05-30,2020-06-25-05-31,2020-06-25-05-33,2020-06-25-05-35,2020-06-25-05-29,2020-06-25-05-30,2020-06-25-05-32,2020-06-25-05-33,0.5,0.5,1,0.5,1,85
39961,2020-06-25-06-42,2020-06-25-06-43,2020-06-25-06-45,2020-06-25-06-47,2020-06-25-06-41,2020-06-25-06-43,2020-06-25-06-44,2020-06-25-06-46,1,0.5,1,0.5,2,86
39963,2020-06-25-07-44,2020-06-25-07-46,2020-06-25-07-48,2020-06-25-07-51,2020-06-25-07-44,2020-06-25-07-46,2020-06-25-07-47,2020-06-25-07-50,2,0,0.5,1,3,87
39965,2020-06-25-08-58,2020-06-25-09-00,2020-06-25-09-02,2020-06-25-09-05,2020-06-25-09-04,2020-06-25-09-06,2020-06-25-09-07,2020-06-25-09-10,0,0.5,1,1,4,88
39967,2020-06-25-10-28,2020-06-25-10-30,2020-06-25-10-32,2020-06-25-10-35,2020-06-25-10-27,2020-06-25-10-28,2020-06-25-10-31,2020-06-25-10-34,0,0.5,1,0.5,5,89
39969,2020-06-25-11-39,2020-06-25-11-41,2020-06-25-11-43,2020-06-25-11-46,2020-06-25-11-38,2020-06-25-11-41,2020-06-25-11-42,2020-06-25-11-46,1,1,2,1,6,90
39971,2020-06-25-12-50,2020-06-25-12-52,2020-06-25-12-54,2020-06-25-12-57,2020-06-25-12-50,2020-06-25-12-51,2020-06-25-12-53,2020-06-25-12-56,0.5,1,1,0.5,7,91
39973,2020-06-25-14-01,2020-06-25-14-03,2020-06-25-14-05,2020-06-25-14-08,2020-06-25-14-01,2020-06-25-14-02,2020-06-25-14-04,2020-06-25-14-08,0.5,1,1,1,8,92
39975,2020-06-25-15-12,2020-06-25-15-14,2020-06-25-15-16,2020-06-25-15-19,2020-06-25-15-12,2020-06-25-15-13,2020-06-25-15-15,2020-06-25-15-19,0,0.5,1,1,9,93
39979,2020-06-25-17-41,2020-06-25-17-43,2020-06-25-17-45,2020-06-25-17-48,2020-06-25-17-42,2020-06-25-17-45,2020-06-25-17-46,2020-06-25-17-51,1,0.5,3,1,10,94
39983,2020-06-25-19-59,2020-06-25-20-00,2020-06-25-20-02,2020-06-25-20-04,2020-06-25-20-01,2020-06-25-20-03,2020-06-25-20-03,2020-06-25-20-07,1,0,0.5,1,11,95
39985,2020-06-25-21-10,2020-06-25-21-11,2020-06-25-21-13,2020-06-25-21-15,2020-06-25-21-09,2020-06-25-21-10,2020-06-25-21-11,2020-06-25-21-15,1,0,0.5,1,12,96
39959,2020-06-26-05-30,2020-06-26-05-31,2020-06-26-05-33,2020-06-26-05-35,2020-06-26-05-30,2020-06-26-05-31,2020-06-26-05-32,2020-06-26-05-34,0,0.5,1,1,1,1
39961,2020-06-26-06-42,2020-06-26-06-43,2020-06-26-06-45,2020-06-26-06-47,2020-06-26-06-42,2020-06-26-06-43,2020-06-26-06-44,2020-06-26-06-48,0,0,1,0,2,2
39963,2020-06-26-07-44,2020-06-26-07-46,2020-06-26-07-48,2020-06-26-07-51,2020-06-26-07-43,2020-06-26-07-46,2020-06-26-07-47,2020-06-26-07-50,2,0,1,0.5,3,3
39965,2020-06-26-08-58,2020-06-26-09-00,2020-06-26-09-02,2020-06-26-09-05,2020-06-26-08-58,2020-06-26-08-59,2020-06-26-09-01,2020-06-26-09-04,0,1,1,1,4,4
39967,2020-06-26-10-28,2020-06-26-10-30,2020-06-26-10-32,2020-06-26-10-35,2020-06-26-10-28,2020-06-26-10-30,2020-06-26-10-31,2020-06-26-10-34,1,0.5,1,1,5,5
39971,2020-06-26-12-50,2020-06-26-12-52,2020-06-26-12-54,2020-06-26-12-57,2020-06-26-12-50,2020-06-26-12-53,2020-06-26-12-53,2020-06-26-12-56,1,0,0.5,0,6,6
39973,2020-06-26-14-01,2020-06-26-14-03,2020-06-26-14-05,2020-06-26-14-08,2020-06-26-14-00,2020-06-26-14-03,2020-06-26-14-04,2020-06-26-14-08,2,0.5,1,1,7,7
39975,2020-06-26-15-12,2020-06-26-15-14,2020-06-26-15-16,2020-06-26-15-19,2020-06-26-15-12,2020-06-26-15-14,2020-06-26-15-15,2020-06-26-15-19,1,1,1,1.5,8,8
39977,2020-06-26-16-29,2020-06-26-16-31,2020-06-26-16-33,2020-06-26-16-36,2020-06-26-16-28,2020-06-26-16-31,2020-06-26-16-32,2020-06-26-16-35,0.5,0,1,2,9,9
39979,2020-06-26-17-41,2020-06-26-17-43,2020-06-26-17-45,2020-06-26-17-48,2020-06-26-17-46,2020-06-26-17-48,2020-06-26-17-49,2020-06-26-17-53,2,0.5,0.5,1,10,10
39981,2020-06-26-18-52,2020-06-26-18-54,2020-06-26-18-56,2020-06-26-18-59,2020-06-26-18-54,2020-06-26-18-56,2020-06-26-18-57,2020-06-26-18-59,0.5,1,0.5,1,11,11
39983,2020-06-26-19-59,2020-06-26-20-00,2020-06-26-20-02,2020-06-26-20-04,2020-06-26-19-59,2020-06-26-20-01,2020-06-26-20-02,2020-06-26-20-05,1,0,2,1,12,12
39985,2020-06-26-21-10,2020-06-26-21-11,2020-06-26-21-13,2020-06-26-21-15,2020-06-26-21-12,2020-06-26-21-13,2020-06-26-21-14,2020-06-26-21-17,1,0,0,1,13,13
